"","t_stat_NTC","t_stat_SCZ","p_value_NTC","p_value_SCZ","fdr_NTC","fdr_SCZ","logFC_NTC","logFC_SCZ","ensembl","gene"
"AIF1",-0.992102574945636,0.992102574945636,0.336335191626254,0.336335191626254,0.821343801368087,0.821343801368086,-0.244069858198295,0.244069858198295,"ENSG00000204472","AIF1"
"AJ009632.2",-0.257778677998354,0.257778677998354,0.799958017260894,0.799958017260893,0.956125120232144,0.956125120232144,-0.0352131974890865,0.0352131974890866,"ENSG00000229425","AJ009632.2"
"AK5",2.44806896594863,-2.44806896594863,0.0266505776762804,0.0266505776762805,0.531353068875516,0.531353068875517,0.183467902972336,-0.183467902972336,"ENSG00000154027","AK5"
"AKAP8L",0.670600254904076,-0.670600254904076,0.512312890518124,0.512312890518124,0.930634680035678,0.930634680035679,0.087707398338267,-0.0877073983382671,"ENSG00000011243","AKAP8L"
"AKT1",-0.577832304237256,0.577832304237255,0.571650544735332,0.571650544735333,0.937132040549725,0.937132040549726,-0.0349371727026965,0.0349371727026965,"ENSG00000142208","AKT1"
"ALCAM",1.51684496710726,-1.51684496710726,0.149370486132863,0.149370486132863,0.681645511700049,0.681645511700049,0.139883182700502,-0.139883182700502,"ENSG00000170017","ALCAM"
"ALDH1A1",1.02766580644444,-1.02766580644444,0.319828061783299,0.319828061783299,0.821343801368087,0.821343801368086,0.211177169659441,-0.211177169659441,"ENSG00000165092","ALDH1A1"
"ALOX5AP",-0.583158577529888,0.583158577529888,0.568148361344332,0.568148361344333,0.937132040549725,0.937132040549726,-0.151931217194275,0.151931217194275,"ENSG00000132965","ALOX5AP"
"ANLN",1.3676607988224,-1.3676607988224,0.190860743276014,0.190860743276014,0.681645511700049,0.681645511700049,0.184540703454509,-0.184540703454509,"ENSG00000011426","ANLN"
"APOLD1",-1.42904990779063,1.42904990779063,0.172770515714507,0.172770515714507,0.681645511700049,0.681645511700049,-0.170790522393046,0.170790522393046,"ENSG00000178878","APOLD1"
"AQP1",-2.86866787364449,2.86866787364449,0.0113892398893739,0.011389239889374,0.341677196681218,0.341677196681219,-0.594155333486487,0.594155333486487,"ENSG00000240583","AQP1"
"AQP4",-1.37358607607849,1.37358607607849,0.189050270261824,0.189050270261824,0.681645511700049,0.681645511700049,-0.179477829616602,0.179477829616603,"ENSG00000171885","AQP4"
"ARPC1B",-0.0261846936131159,0.0261846936131161,0.979443110410353,0.979443110410353,0.986016554104383,0.986016554104383,-0.0021698040502812,0.00216980405028122,"ENSG00000130429","ARPC1B"
"ARPP19",2.02853964399061,-2.02853964399061,0.0599901710181922,0.0599901710181921,0.573749367556875,0.573749367556876,0.254525110650917,-0.254525110650917,"ENSG00000128989","ARPP19"
"ARRDC3",-1.57912031822959,1.57912031822959,0.13443185245731,0.13443185245731,0.661140257986772,0.661140257986772,-0.242640908199777,0.242640908199777,"ENSG00000113369","ARRDC3"
"ATP2B4",-0.965617495653123,0.965617495653123,0.34901393083804,0.34901393083804,0.830985549614381,0.830985549614381,-0.0799658378220245,0.0799658378220245,"ENSG00000058668","ATP2B4"
"BAIAP3",-1.70910389943432,1.70910389943432,0.107308567596149,0.107308567596149,0.619087889977781,0.619087889977783,-0.279746616503767,0.279746616503767,"ENSG00000007516","BAIAP3"
"BCAS1",-2.02166134610865,2.02166134610865,0.0607686561541926,0.0607686561541925,0.573749367556875,0.573749367556876,-0.264195969194475,0.264195969194476,"ENSG00000064787","BCAS1"
"BCL6",1.93134392426674,-1.93134392426674,0.0718763156909438,0.0718763156909438,0.57663562002119,0.576635620021192,0.20522373761133,-0.20522373761133,"ENSG00000113916","BCL6"
"BDNF",1.20488287233508,-1.20488287233508,0.246265995559704,0.246265995559705,0.743024765451337,0.743024765451337,0.169897023523346,-0.169897023523346,"ENSG00000176697","BDNF"
"BLCAP",0.919576582167106,-0.919576582167107,0.371839343036195,0.371839343036194,0.834726199522169,0.834726199522168,0.077535899864551,-0.0775358998645511,"ENSG00000166619","BLCAP"
"C14orf132",-0.691577185373166,0.691577185373166,0.499398901900851,0.499398901900851,0.930556960063697,0.930556960063697,-0.0500892819911313,0.0500892819911313,"ENSG00000227051","C14orf132"
"C1QA",-2.29367530361884,2.29367530361884,0.0361122088760354,0.0361122088760354,0.531353068875516,0.531353068875517,-0.271829927011518,0.271829927011518,"ENSG00000173372","C1QA"
"C1QB",-1.08700259905417,1.08700259905417,0.293598260418317,0.293598260418317,0.819355619950629,0.819355619950631,-0.390155055289318,0.390155055289318,"ENSG00000173369","C1QB"
"C1QL2",-0.377419678768863,0.377419678768864,0.710963159954772,0.710963159954771,0.948489467132339,0.948489467132339,-0.063206521381621,0.0632065213816211,"ENSG00000144119","C1QL2"
"C1orf61",2.04780149945103,-2.04780149945103,0.0578581935292439,0.0578581935292439,0.573749367556875,0.573749367556876,0.137046455897641,-0.137046455897641,"ENSG00000125462","C1orf61"
"C3",-0.751026254918158,0.751026254918157,0.463851536996286,0.463851536996287,0.875488479181147,0.875488479181148,-0.219125227645806,0.219125227645806,"ENSG00000125730","C3"
"C4A",-0.909570473120317,0.909570473120318,0.376931898302931,0.376931898302931,0.834726199522169,0.834726199522168,-0.182474094463536,0.182474094463536,"ENSG00000244731","C4A"
"CABP1",1.4374387318779,-1.4374387318779,0.1704113330327,0.170411333032699,0.681645511700049,0.681645511700049,0.127023817632289,-0.127023817632289,"ENSG00000157782","CABP1"
"CACNA1C",0.814189599083977,-0.814189599083976,0.427829162958819,0.42782916295882,0.859994291748794,0.859994291748796,0.0603574945071796,-0.0603574945071795,"ENSG00000151067","CACNA1C"
"CALB1",-1.59649309886355,1.59649309886355,0.130497661358799,0.130497661358799,0.661140257986772,0.661140257986772,-0.19829999416537,0.19829999416537,"ENSG00000104327","CALB1"
"CALB2",0.235455363344882,-0.235455363344882,0.816928092227282,0.816928092227281,0.95965383620254,0.959653836202541,0.0227867122910429,-0.0227867122910429,"ENSG00000172137","CALB2"
"CAMK2N1",1.46574956333897,-1.46574956333897,0.162644610298326,0.162644610298326,0.681645511700049,0.681645511700049,0.116534628419345,-0.116534628419345,"ENSG00000162545","CAMK2N1"
"CAPN3",-0.686117272864578,0.686117272864578,0.502741800789039,0.502741800789038,0.930634680035678,0.930634680035679,-0.0854291621511665,0.0854291621511666,"ENSG00000092529","CAPN3"
"CAPZB",0.25248017095179,-0.252480170951791,0.803976886313482,0.803976886313481,0.957115340849383,0.957115340849382,0.0189706792144882,-0.0189706792144882,"ENSG00000077549","CAPZB"
"CARTPT",0.478654396967638,-0.478654396967637,0.638845183337611,0.638845183337611,0.942763618821877,0.942763618821877,0.122801479134448,-0.122801479134448,"ENSG00000164326","CARTPT"
"CASC3",-0.0299757253810441,0.029975725381044,0.97646776326463,0.97646776326463,0.986016554104383,0.986016554104383,-0.00211311403492221,0.00211311403492221,"ENSG00000108349","CASC3"
"CCK",-0.460284536698511,0.460284536698511,0.651682790921427,0.651682790921428,0.942763618821877,0.942763618821877,-0.0587130356504701,0.05871303565047,"ENSG00000187094","CCK"
"CCNI",1.13597841049053,-1.13597841049053,0.273170680234776,0.273170680234776,0.787992346831086,0.787992346831086,0.0895798068899495,-0.0895798068899496,"ENSG00000118816","CCNI"
"CD52",0.139363346621666,-0.139363346621665,0.890952005792732,0.890952005792733,0.963701631993348,0.96370163199335,0.0584381310043076,-0.0584381310043072,"ENSG00000169442","CD52"
"CD53",-0.967093085249186,0.967093085249186,0.348298877113062,0.348298877113062,0.830985549614381,0.830985549614381,-0.126701540527179,0.126701540527179,"ENSG00000143119","CD53"
"CD68",-0.312453969743763,0.312453969743763,0.758846484898077,0.758846484898078,0.948489467132339,0.948489467132339,-0.042034854774664,0.042034854774664,"ENSG00000129226","CD68"
"CD74",-1.62518198476116,1.62518198476116,0.124215719644129,0.124215719644129,0.661140257986772,0.661140257986772,-0.24465789837131,0.24465789837131,"ENSG00000019582","CD74"
"CFAP36",0.836087908759735,-0.836087908759735,0.415768654836231,0.415768654836231,0.854319153773078,0.854319153773079,0.0474856457664637,-0.0474856457664637,"ENSG00000163001","CFAP36"
"CHI3L1",-1.9987036416877,1.9987036416877,0.0634339464516115,0.0634339464516116,0.57663562002119,0.576635620021192,-0.805541990129755,0.805541990129755,"ENSG00000133048","CHI3L1"
"CHST1",-2.24112101651229,2.24112101651229,0.039995276608296,0.0399952766082959,0.531353068875516,0.531353068875517,-0.171694969884126,0.171694969884127,"ENSG00000175264","CHST1"
"CLDN11",-0.535895613644804,0.535895613644804,0.599612906196459,0.599612906196459,0.942763618821877,0.942763618821877,-0.0607999690799444,0.0607999690799445,"ENSG00000013297","CLDN11"
"CLDN5",-0.800848220006063,0.800848220006063,0.435285612043777,0.435285612043777,0.859994291748794,0.859994291748796,-0.108253181184919,0.108253181184919,"ENSG00000184113","CLDN5"
"CLDND1",0.63164073538641,-0.63164073538641,0.53679744504944,0.536797445049441,0.936157292389615,0.936157292389616,0.041664436444294,-0.041664436444294,"ENSG00000080822","CLDND1"
"CNDP1",0.6648910208205,-0.664891020820497,0.515860542919673,0.515860542919675,0.930634680035678,0.930634680035679,0.186341041132321,-0.18634104113232,"ENSG00000150656","CNDP1"
"CNN3",-0.472668176331411,0.472668176331409,0.643015815392303,0.643015815392304,0.942763618821877,0.942763618821877,-0.0503761473424309,0.0503761473424308,"ENSG00000117519","CNN3"
"CNP",0.173176612736526,-0.173176612736524,0.864746707140513,0.864746707140514,0.96082967460057,0.960829674600571,0.0146215456448065,-0.0146215456448064,"ENSG00000173786","CNP"
"COMT",-0.13668960504123,0.136689605041229,0.893030178980503,0.893030178980504,0.963701631993348,0.96370163199335,-0.011653537877348,0.0116535378773478,"ENSG00000093010","COMT"
"CORT",2.46158353585767,-2.46158353585767,0.025944739742484,0.0259447397424841,0.531353068875516,0.531353068875517,0.451078303996019,-0.451078303996019,"ENSG00000241563","CORT"
"COX5A",2.62219927743107,-2.62219927743107,0.0188080383027198,0.0188080383027198,0.512946499165087,0.512946499165085,0.258145107482088,-0.258145107482088,"ENSG00000178741","COX5A"
"CRHBP",1.37418583117647,-1.37418583117648,0.188867792105902,0.188867792105902,0.681645511700049,0.681645511700049,0.177669608327478,-0.177669608327478,"ENSG00000145708","CRHBP"
"CRYM",0.937944679241458,-0.937944679241459,0.362613548493937,0.362613548493937,0.834726199522169,0.834726199522168,0.107383078018429,-0.107383078018429,"ENSG00000103316","CRYM"
"CSF1R",-0.461270494749417,0.461270494749418,0.650990825392683,0.650990825392683,0.942763618821877,0.942763618821877,-0.144932415393885,0.144932415393886,"ENSG00000182578","CSF1R"
"CSMD1",1.3932848755784,-1.3932848755784,0.183131098336482,0.183131098336482,0.681645511700049,0.681645511700049,0.0786208437692487,-0.0786208437692487,"ENSG00000183117","CSMD1"
"CTIF",-0.110529080370896,0.110529080370896,0.913403731546164,0.913403731546164,0.964517338182816,0.964517338182815,-0.0133654527441056,0.0133654527441055,"ENSG00000134030","CTIF"
"CUX2",-0.330012984751114,0.330012984751114,0.745794160391207,0.745794160391207,0.948489467132339,0.948489467132339,-0.0297993899334855,0.0297993899334856,"ENSG00000111249","CUX2"
"CX3CR1",-0.223416765073385,0.223416765073386,0.826119682663465,0.826119682663465,0.95965383620254,0.959653836202541,-0.0521159349909242,0.0521159349909242,"ENSG00000168329","CX3CR1"
"CXCL14",1.32348788239532,-1.32348788239532,0.204802814498778,0.204802814498778,0.697763262926331,0.697763262926331,0.129722969903706,-0.129722969903706,"ENSG00000145824","CXCL14"
"CXCR4",0.192526121220885,-0.192526121220884,0.849821962080623,0.849821962080624,0.95965383620254,0.959653836202541,0.0386657181617814,-0.0386657181617811,"ENSG00000121966","CXCR4"
"CYBA",0.178688471410874,-0.178688471410873,0.860489606461611,0.860489606461612,0.95965383620254,0.959653836202541,0.0295967718066229,-0.0295967718066227,"ENSG00000051523","CYBA"
"CYBB",-1.38184394403707,1.38184394403707,0.186550297427652,0.186550297427652,0.681645511700049,0.681645511700049,-0.2077645526378,0.2077645526378,"ENSG00000165168","CYBB"
"CYP46A1",-0.278206964296451,0.278206964296451,0.784518735558999,0.784518735559,0.952454013477837,0.952454013477836,-0.018003985892524,0.018003985892524,"ENSG00000036530","CYP46A1"
"DACH1",-1.07435263607709,1.07435263607709,0.299053337340755,0.299053337340755,0.819355619950629,0.819355619950631,-0.122499831323711,0.122499831323711,"ENSG00000276644","DACH1"
"DBNDD2",1.46953399090438,-1.46953399090438,0.16162895349661,0.16162895349661,0.681645511700049,0.681645511700049,0.111993784437215,-0.111993784437215,"ENSG00000244274","DBNDD2"
"DCC",1.31399288809127,-1.31399288809127,0.207903561190541,0.207903561190541,0.697763262926331,0.697763262926331,0.107299815527069,-0.107299815527069,"ENSG00000187323","DCC"
"DDIT4",-1.71252567725116,1.71252567725116,0.106663759729124,0.106663759729124,0.619087889977781,0.619087889977783,-0.235238813306541,0.235238813306541,"ENSG00000168209","DDIT4"
"DEAF1",-1.07118614523183,1.07118614523183,0.300430393981897,0.300430393981898,0.819355619950629,0.819355619950631,-0.0963365633381098,0.0963365633381097,"ENSG00000177030","DEAF1"
"DIRAS2",0.336586343924041,-0.336586343924041,0.740928220142571,0.740928220142571,0.948489467132339,0.948489467132339,0.0249125650341566,-0.0249125650341566,"ENSG00000165023","DIRAS2"
"DISC1",-0.189295856751797,0.189295856751797,0.852309599871376,0.852309599871376,0.95965383620254,0.959653836202541,-0.0235372503992321,0.023537250399232,"ENSG00000162946","DISC1"
"DKK3",-0.110061919567127,0.110061919567127,0.913768165406359,0.913768165406359,0.964517338182816,0.964517338182815,-0.00707989230380364,0.00707989230380366,"ENSG00000050165","DKK3"
"EDIL3",-0.324710193305979,0.32471019330598,0.749727709247141,0.74972770924714,0.948489467132339,0.948489467132339,-0.0433390146301738,0.0433390146301739,"ENSG00000164176","EDIL3"
"EGR1",-0.18440492301753,0.18440492301753,0.85607919141293,0.85607919141293,0.95965383620254,0.959653836202541,-0.103489218528319,0.103489218528319,"ENSG00000120738","EGR1"
"EGR3",-0.297899375872206,0.297899375872206,0.769723239875413,0.769723239875413,0.948489467132339,0.948489467132339,-0.0526043886519161,0.0526043886519161,"ENSG00000179388","EGR3"
"ELMSAN1",-0.898983327350215,0.898983327350214,0.382371399003451,0.382371399003451,0.837309632854271,0.837309632854272,-0.128988781123227,0.128988781123227,"ENSG00000156030","ELMSAN1"
"ELOC",1.73570618355513,-1.73570618355513,0.102383770176353,0.102383770176353,0.619087889977781,0.619087889977783,0.126549318308615,-0.126549318308615,"ENSG00000154582","ELOC"
"ENC1",0.3535749272051,-0.353574927205098,0.728405488263006,0.728405488263007,0.948489467132339,0.948489467132339,0.0244689906827793,-0.0244689906827792,"ENSG00000171617","ENC1"
"ENPP2",1.41216886093906,-1.41216886093906,0.177599241963069,0.177599241963069,0.681645511700049,0.681645511700049,0.180820710371788,-0.180820710371788,"ENSG00000136960","ENPP2"
"EPAS1",-1.0515206921476,1.0515206921476,0.309086561573069,0.309086561573069,0.821343801368087,0.821343801368086,-0.116590075868418,0.116590075868417,"ENSG00000116016","EPAS1"
"ERBB4",1.08096578486345,-1.08096578486345,0.29619232307664,0.29619232307664,0.819355619950629,0.819355619950631,0.0760211115539907,-0.0760211115539907,"ENSG00000178568","ERBB4"
"EVI2A",0.854486129880498,-0.854486129880498,0.405808013023232,0.405808013023233,0.843268051471074,0.843268051471074,0.210122645024129,-0.210122645024129,"ENSG00000126860","EVI2A"
"FABP3",0.374124317496951,-0.37412431749695,0.713364086400594,0.713364086400595,0.948489467132339,0.948489467132339,0.0241791901678457,-0.0241791901678456,"ENSG00000121769","FABP3"
"FGFR3",0.601946723257118,-0.601946723257119,0.555885332668151,0.555885332668151,0.936885392137333,0.936885392137332,0.0593762986166074,-0.0593762986166075,"ENSG00000068078","FGFR3"
"FILIP1",0.166710451610844,-0.166710451610843,0.869746361416065,0.869746361416065,0.962818850276087,0.962818850276087,0.0195655771290084,-0.0195655771290084,"ENSG00000118407","FILIP1"
"FKBP5",-2.1291896939543,2.1291896939543,0.0495929530950482,0.0495929530950482,0.531353068875516,0.531353068875517,-0.405404482993688,0.405404482993688,"ENSG00000096060","FKBP5"
"FLT1",-0.613086497101437,0.613086497101438,0.548681950223296,0.548681950223295,0.936157292389615,0.936157292389616,-0.0616602682945421,0.0616602682945422,"ENSG00000102755","FLT1"
"FREM3",-0.851192519259038,0.851192519259038,0.407579558211019,0.407579558211019,0.843268051471074,0.843268051471074,-0.0831545430199783,0.0831545430199783,"ENSG00000183090","FREM3"
"FSCN1",1.00702482451017,-1.00702482451017,0.329336729485806,0.329336729485806,0.821343801368087,0.821343801368086,0.0749861994747493,-0.0749861994747494,"ENSG00000075618","FSCN1"
"FSTL4",0.34389202613473,-0.343892026134729,0.735533516133373,0.735533516133374,0.948489467132339,0.948489467132339,0.0341441897254331,-0.034144189725433,"ENSG00000053108","FSTL4"
"FURIN",0.14272837636603,-0.142728376366029,0.888337698470609,0.88833769847061,0.963701631993348,0.96370163199335,0.0259943946267934,-0.0259943946267932,"ENSG00000140564","FURIN"
"GABBR2",1.52060523046552,-1.52060523046552,0.148430480693966,0.148430480693966,0.681645511700049,0.681645511700049,0.103909825161838,-0.103909825161838,"ENSG00000136928","GABBR2"
"GABPB1-AS1",-0.466543788965321,0.466543788965321,0.647295540756527,0.647295540756527,0.942763618821877,0.942763618821877,-0.0559243038808559,0.0559243038808558,"ENSG00000244879","GABPB1-AS1"
"GAD1",1.86796249056826,-1.86796249056826,0.0807289868029666,0.0807289868029668,0.57663562002119,0.576635620021192,0.131127384004798,-0.131127384004798,"ENSG00000128683","GAD1"
"GAD2",2.01788523355152,-2.01788523355152,0.0611999325394,0.0611999325394001,0.573749367556875,0.573749367556876,0.229806536226026,-0.229806536226026,"ENSG00000136750","GAD2"
"GADD45G",-1.32466416347433,1.32466416347433,0.204421264521677,0.204421264521677,0.697763262926331,0.697763262926331,-0.280084180341692,0.280084180341692,"ENSG00000130222","GADD45G"
"GALNT16",-0.800056922418737,0.800056922418735,0.435730441152722,0.435730441152723,0.859994291748794,0.859994291748796,-0.0754236474346681,0.075423647434668,"ENSG00000100626","GALNT16"
"GATD3A",0.030101493563909,-0.0301014935639094,0.976369061485987,0.976369061485986,0.986016554104383,0.986016554104383,0.00181419168987651,-0.00181419168987654,"ENSG00000160221","GATD3A"
"GATD3B",1.00458285942865,-1.00458285942865,0.330474856810822,0.330474856810822,0.821343801368087,0.821343801368086,0.0634640187469247,-0.0634640187469247,"ENSG00000280071","GATD3B"
"GFAP",-0.829859803853218,0.829859803853217,0.419176166592003,0.419176166592003,0.855461564473475,0.855461564473476,-0.234699233805224,0.234699233805224,"ENSG00000131095","GFAP"
"GJA1",-0.305502809936896,0.305502809936894,0.764034759541071,0.764034759541072,0.948489467132339,0.948489467132339,-0.0298891237504358,0.0298891237504356,"ENSG00000152661","GJA1"
"GJB1",0.940928559597309,-0.940928559597308,0.361129812625046,0.361129812625047,0.834726199522169,0.834726199522168,0.309883919072594,-0.309883919072594,"ENSG00000169562","GJB1"
"GNAL",0.612263679064749,-0.612263679064749,0.549212278201907,0.549212278201908,0.936157292389615,0.936157292389616,0.0394597040413473,-0.0394597040413473,"ENSG00000141404","GNAL"
"GPR34",-0.411096959798019,0.41109695979802,0.686611051797511,0.686611051797511,0.942763618821877,0.942763618821877,-0.103893887202995,0.103893887202995,"ENSG00000171659","GPR34"
"GPR6",0.313900874800724,-0.313900874800725,0.757768018867653,0.757768018867652,0.948489467132339,0.948489467132339,0.0790216660622105,-0.0790216660622108,"ENSG00000146360","GPR6"
"GPX3",-0.283851829823871,0.283851829823871,0.780268535705,0.780268535705,0.951546994762195,0.951546994762195,-0.0461731942593622,0.0461731942593622,"ENSG00000211445","GPX3"
"GRIN2A",1.02748657118133,-1.02748657118134,0.319909772871462,0.319909772871461,0.821343801368087,0.821343801368086,0.0888649617862452,-0.0888649617862453,"ENSG00000183454","GRIN2A"
"GSTM5",-1.59308566224013,1.59308566224013,0.131261478691981,0.13126147869198,0.661140257986772,0.661140257986772,-0.684648975991759,0.684648975991759,"ENSG00000134201","GSTM5"
"HBA1",-0.425564449653557,0.425564449653558,0.676256436039329,0.676256436039328,0.942763618821877,0.942763618821877,-0.133881141235996,0.133881141235996,"ENSG00000206172","HBA1"
"HHIP",-0.540180730162065,0.540180730162066,0.596724641984552,0.596724641984551,0.942763618821877,0.942763618821877,-0.0986552060376156,0.0986552060376158,"ENSG00000164161","HHIP"
"HIF3A",-0.859382475933226,0.859382475933226,0.403183754852879,0.403183754852879,0.843268051471074,0.843268051471074,-0.172031333406667,0.172031333406667,"ENSG00000124440","HIF3A"
"HLA-B",-1.89954786099367,1.89954786099367,0.0762023003144192,0.0762023003144193,0.57663562002119,0.576635620021192,-0.402897467105115,0.402897467105115,"ENSG00000234745","HLA-B"
"HLA-DPA1",-0.21889117272915,0.218891172729149,0.829581882028931,0.829581882028932,0.95965383620254,0.959653836202541,-0.0344059789952149,0.0344059789952147,"ENSG00000231389","HLA-DPA1"
"HLA-DRB1",-0.301642830302246,0.301642830302245,0.766920863221667,0.766920863221667,0.948489467132339,0.948489467132339,-0.0625628415987299,0.0625628415987298,"ENSG00000196126","HLA-DRB1"
"HLA-E",-1.83254274279702,1.83254274279702,0.0860889959416683,0.0860889959416683,0.586970426875011,0.586970426875011,-0.234881463043462,0.234881463043462,"ENSG00000204592","HLA-E"
"HMGB2",-0.479323047048775,0.479323047048776,0.638380106169903,0.638380106169903,0.942763618821877,0.942763618821877,-0.0443404181205991,0.0443404181205992,"ENSG00000164104","HMGB2"
"HNRNPH3",0.117924585002373,-0.117924585002373,0.907637191992532,0.907637191992532,0.964517338182816,0.964517338182815,0.0084466677923866,-0.00844666779238662,"ENSG00000096746","HNRNPH3"
"HPCAL1",0.381006672051788,-0.381006672051789,0.708353335055473,0.708353335055473,0.948489467132339,0.948489467132339,0.0234076721739729,-0.0234076721739729,"ENSG00000115756","HPCAL1"
"HSPA8",2.92368518220436,-2.92368518220436,0.0101721891103819,0.0101721891103819,0.339072970346064,0.339072970346064,0.156038868977272,-0.156038868977273,"ENSG00000109971","HSPA8"
"HTR2C",-0.321457635695383,0.321457635695383,0.752143971060353,0.752143971060353,0.948489467132339,0.948489467132339,-0.0407507040775266,0.0407507040775266,"ENSG00000147246","HTR2C"
"IFITM3",1.53929362144069,-1.53929362144069,0.143832028631955,0.143832028631955,0.681645511700049,0.681645511700049,0.467341307179222,-0.467341307179222,"ENSG00000142089","IFITM3"
"IGFBP5",-2.133868170871,2.133868170871,0.0491525335444806,0.0491525335444809,0.531353068875516,0.531353068875517,-0.314554326537812,0.314554326537812,"ENSG00000115461","IGFBP5"
"IGFBP6",-0.14627730021135,0.146277300211349,0.885581969202463,0.885581969202464,0.963701631993348,0.96370163199335,-0.0119549115252676,0.0119549115252676,"ENSG00000167779","IGFBP6"
"IGSF6",-0.892614443919299,0.892614443919301,0.385668983219225,0.385668983219224,0.838410833085273,0.838410833085271,-0.140036514142225,0.140036514142225,"ENSG00000140749","IGSF6"
"IRS2",1.39818741815004,-1.39818741815004,0.181681631959935,0.181681631959935,0.681645511700049,0.681645511700049,0.108229000111181,-0.108229000111182,"ENSG00000185950","IRS2"
"ISLR",-0.427815129928968,0.42781512992897,0.67465155167998,0.674651551679979,0.942763618821877,0.942763618821877,-0.0592175495141647,0.059217549514165,"ENSG00000129009","ISLR"
"ITGAM",1.81685821457136,-1.81685821457136,0.0885617697804324,0.0885617697804323,0.590411798536216,0.590411798536215,0.415991108004725,-0.415991108004725,"ENSG00000169896","ITGAM"
"ITGAX",0.304451545827214,-0.304451545827214,0.764820434016844,0.764820434016844,0.948489467132339,0.948489467132339,0.0550640473281069,-0.055064047328107,"ENSG00000140678","ITGAX"
"ITGB2",-1.84440252008023,1.84440252008023,0.0842600736763627,0.0842600736763627,0.586970426875011,0.586970426875011,-0.50615475199845,0.50615475199845,"ENSG00000160255","ITGB2"
"ITGB4",0.808739760486988,-0.808739760486988,0.43086514359679,0.43086514359679,0.859994291748794,0.859994291748796,0.290162841804017,-0.290162841804018,"ENSG00000132470","ITGB4"
"ITM2A",1.89188978553584,-1.89188978553584,0.0772784674921948,0.077278467492195,0.57663562002119,0.576635620021192,0.140883240618412,-0.140883240618412,"ENSG00000078596","ITM2A"
"KANSL1-AS1",1.28795409246324,-1.28795409246324,0.216598944406246,0.216598944406247,0.711808390885241,0.71180839088524,0.229563869918019,-0.229563869918019,"ENSG00000214401","KANSL1-AS1"
"KCNK1",2.93664587535798,-2.93664587535797,0.00990449875833137,0.00990449875833142,0.339072970346064,0.339072970346064,0.20842695091042,-0.20842695091042,"ENSG00000135750","KCNK1"
"KIF1A",0.0978085477699608,-0.0978085477699608,0.923333931544798,0.923333931544798,0.965157419733239,0.965157419733239,0.00634895466748421,-0.00634895466748422,"ENSG00000130294","KIF1A"
"KIF5A",0.590647036688626,-0.590647036688626,0.563243621704919,0.56324362170492,0.937132040549725,0.937132040549726,0.038153332606248,-0.038153332606248,"ENSG00000155980","KIF5A"
"KLF2",2.42664312087822,-2.42664312087822,0.0278070108457383,0.0278070108457383,0.531353068875516,0.531353068875517,0.278357056024724,-0.278357056024724,"ENSG00000127528","KLF2"
"KLK6",0.445512640041065,-0.445512640041065,0.662089198668642,0.662089198668642,0.942763618821877,0.942763618821877,0.172841503053215,-0.172841503053215,"ENSG00000167755","KLK6"
"KRT17",-2.22781821003187,2.22781821003187,0.0410381103490503,0.0410381103490503,0.531353068875516,0.531353068875517,-0.216783978957861,0.216783978957861,"ENSG00000128422","KRT17"
"LAMP5",-0.75075714734243,0.750757147342429,0.464008893966008,0.464008893966009,0.875488479181147,0.875488479181148,-0.0831667135113933,0.0831667135113932,"ENSG00000125869","LAMP5"
