"","t_stat_NTC","t_stat_SCZ","p_value_NTC","p_value_SCZ","fdr_NTC","fdr_SCZ","logFC_NTC","logFC_SCZ","ensembl","gene"
"C14orf132",0.322949586350514,-0.322949586350514,0.75052079245868,0.750520792458681,0.921717921334334,0.921717921334334,0.0477138885633063,-0.0477138885633063,"ENSG00000227051","C14orf132"
"C1QA",-1.54622827869262,1.54622827869262,0.139757891548374,0.139757891548374,0.715658733358314,0.715658733358312,-0.33833533245384,0.33833533245384,"ENSG00000173372","C1QA"
"C1QB",-1.34357191519642,1.34357191519642,0.196074844270077,0.196074844270076,0.72597569381061,0.725975693810611,-0.39530681249458,0.39530681249458,"ENSG00000173369","C1QB"
"C1QL2",1.05240099472737,-1.05240099472737,0.306784461303918,0.306784461303919,0.74524072107562,0.745240721075621,0.2042919225185,-0.2042919225185,"ENSG00000144119","C1QL2"
"C1orf61",2.50029044023261,-2.50029044023261,0.022488411869223,0.0224884118692229,0.560358431327132,0.560358431327132,0.259728341247923,-0.259728341247924,"ENSG00000125462","C1orf61"
"C3",-0.887802298598092,0.887802298598093,0.386563369721132,0.386563369721132,0.74524072107562,0.745240721075621,-0.217059025239505,0.217059025239505,"ENSG00000125730","C3"
"C4A",-0.275597317709326,0.275597317709327,0.786051963288563,0.786051963288563,0.934089131333293,0.934089131333292,-0.051778872574224,0.0517788725742242,"ENSG00000244731","C4A"
"CABP1",0.36513536710316,-0.36513536710316,0.719340882216164,0.719340882216164,0.906732204474156,0.906732204474156,0.0468979174508353,-0.0468979174508352,"ENSG00000157782","CABP1"
"CACNA1C",0.30763546595879,-0.30763546595879,0.761953481636382,0.761953481636383,0.921717921334334,0.921717921334334,0.029300965249376,-0.029300965249376,"ENSG00000151067","CACNA1C"
"CALB1",-1.31209191502103,1.31209191502103,0.20626687231077,0.20626687231077,0.72597569381061,0.725975693810611,-0.27718662522075,0.27718662522075,"ENSG00000104327","CALB1"
"CALB2",-1.14422825924698,1.14422825924698,0.267781436819522,0.267781436819523,0.74524072107562,0.745240721075621,-0.325709022033217,0.325709022033217,"ENSG00000172137","CALB2"
"CAMK2N1",1.50353622061879,-1.50353622061879,0.150350174588888,0.150350174588888,0.715658733358314,0.715658733358312,0.190972460390232,-0.190972460390232,"ENSG00000162545","CAMK2N1"
"CAPN3",0.723159491921354,-0.723159491921354,0.479038684077275,0.479038684077275,0.788990207159172,0.788990207159173,0.0937515044339863,-0.0937515044339864,"ENSG00000092529","CAPN3"
"CAPZB",0.001961444825508,-0.00196144482550866,0.99845695217962,0.998456952179619,0.999805094715931,0.999805094715931,0.000208964583738035,-0.000208964583738106,"ENSG00000077549","CAPZB"
"CARTPT",-1.47702085395012,1.47702085395012,0.157257715886626,0.157257715886626,0.725804842553659,0.725804842553659,-0.295434234596643,0.295434234596643,"ENSG00000164326","CARTPT"
"CASC3",-0.0606513292071279,0.0606513292071273,0.952317098397604,0.952317098397604,0.985155619032004,0.985155619032004,-0.0057567536591692,0.00575675365916915,"ENSG00000108349","CASC3"
"CCK",1.31229461509438,-1.31229461509438,0.206199932067369,0.206199932067369,0.72597569381061,0.725975693810611,0.213799937174523,-0.213799937174523,"ENSG00000187094","CCK"
"CCNI",1.5073162101141,-1.5073162101141,0.149386207081225,0.149386207081225,0.715658733358314,0.715658733358312,0.235952062823652,-0.235952062823652,"ENSG00000118816","CCNI"
"CD52",0.653676943528576,-0.653676943528576,0.521730003058511,0.521730003058511,0.795777977341303,0.795777977341303,0.142256577053059,-0.142256577053059,"ENSG00000169442","CD52"
"CD53",-0.898193103709054,0.898193103709054,0.381149564826787,0.381149564826787,0.74524072107562,0.745240721075621,-0.158196935828398,0.158196935828398,"ENSG00000143119","CD53"
"CD68",0.657683829765653,-0.657683829765654,0.519211421985471,0.519211421985471,0.795777977341303,0.795777977341303,0.0817632291525592,-0.0817632291525593,"ENSG00000129226","CD68"
"CD74",-1.42092585690779,1.42092585690779,0.172732349072509,0.172732349072509,0.72597569381061,0.725975693810611,-0.294508220687449,0.294508220687449,"ENSG00000019582","CD74"
"CFAP36",1.22985001126007,-1.22985001126007,0.234864961333706,0.234864961333705,0.733970326449025,0.733970326449025,0.169883013676978,-0.169883013676978,"ENSG00000163001","CFAP36"
"CHI3L1",0.550202021690898,-0.550202021690898,0.589063803516754,0.589063803516754,0.833580854033143,0.833580854033143,0.114987955286729,-0.114987955286729,"ENSG00000133048","CHI3L1"
"CHST1",-1.1350213599938,1.1350213599938,0.271517246739652,0.271517246739652,0.74524072107562,0.745240721075621,-0.130135695365999,0.130135695365999,"ENSG00000175264","CHST1"
"CLDN11",1.29877772688471,-1.29877772688471,0.210701436636256,0.210701436636257,0.72597569381061,0.725975693810611,0.366450035997227,-0.366450035997226,"ENSG00000013297","CLDN11"
"CLDN5",-0.672847756834484,0.672847756834483,0.50974199671176,0.50974199671176,0.795777977341303,0.795777977341303,-0.142046196612706,0.142046196612705,"ENSG00000184113","CLDN5"
"CLDND1",0.922105583614081,-0.922105583614081,0.368883822826031,0.368883822826032,0.74524072107562,0.745240721075621,0.103401316527143,-0.103401316527143,"ENSG00000080822","CLDND1"
"CNDP1",1.05151525391378,-1.05151525391378,0.307179691655334,0.307179691655335,0.74524072107562,0.745240721075621,0.247777702248271,-0.247777702248271,"ENSG00000150656","CNDP1"
"CNN3",0.95056968650418,-0.950569686504181,0.35463486283261,0.35463486283261,0.74524072107562,0.745240721075621,0.117713066353149,-0.117713066353149,"ENSG00000117519","CNN3"
"CNP",1.02674364979916,-1.02674364979916,0.318381705759949,0.318381705759948,0.74524072107562,0.745240721075621,0.172345265410293,-0.172345265410293,"ENSG00000173786","CNP"
"COMT",-0.664579984068798,0.664579984068798,0.514892771667716,0.514892771667716,0.795777977341303,0.795777977341303,-0.0792197777699468,0.0792197777699468,"ENSG00000093010","COMT"
"CORT",-0.126161579247525,0.126161579247525,0.901027361199925,0.901027361199925,0.955152679717235,0.955152679717235,-0.0169723825347074,0.0169723825347074,"ENSG00000241563","CORT"
"COX5A",1.36070224911526,-1.36070224911526,0.190699394288637,0.190699394288637,0.72597569381061,0.725975693810611,0.262160641026571,-0.262160641026571,"ENSG00000178741","COX5A"
"CRHBP",0.0377240993897537,-0.0377240993897539,0.970330266564187,0.970330266564187,0.987219402563125,0.987219402563125,0.00649116067544479,-0.00649116067544484,"ENSG00000145708","CRHBP"
"CRYM",0.273044546261749,-0.273044546261749,0.787982096223807,0.787982096223807,0.934089131333293,0.934089131333292,0.0357901317199711,-0.0357901317199711,"ENSG00000103316","CRYM"
"CSF1R",0.0144569791209482,-0.0144569791209486,0.988627258865313,0.988627258865313,0.998613392793246,0.998613392793245,0.00298296706151891,-0.00298296706151898,"ENSG00000182578","CSF1R"
"CSMD1",1.49796413295019,-1.49796413295019,0.151780549275835,0.151780549275835,0.715658733358314,0.715658733358312,0.222130887995957,-0.222130887995957,"ENSG00000183117","CSMD1"
"CTIF",-0.702433431299516,0.702433431299515,0.491552601657766,0.491552601657766,0.788990207159172,0.788990207159173,-0.105927065604491,0.105927065604491,"ENSG00000134030","CTIF"
"CUX2",0.594995700557275,-0.594995700557276,0.559383820090001,0.559383820090001,0.814636631199031,0.81463663119903,0.0941490892399403,-0.0941490892399405,"ENSG00000111249","CUX2"
"CX3CR1",0.403911600386729,-0.403911600386728,0.69112042991418,0.691120429914181,0.892017180744971,0.892017180744971,0.0847785027306628,-0.0847785027306627,"ENSG00000168329","CX3CR1"
"CXCL14",0.629452945403877,-0.629452945403878,0.537100663743244,0.537100663743244,0.805650995614866,0.805650995614866,0.126484759099901,-0.126484759099901,"ENSG00000145824","CXCL14"
"CXCR4",-1.26804490247755,1.26804490247755,0.22122341671384,0.22122341671384,0.72597569381061,0.725975693810611,-0.225792429838702,0.225792429838702,"ENSG00000121966","CXCR4"
"CYBA",-0.508831486512139,0.50883148651214,0.617160099689219,0.617160099689219,0.84975506993863,0.849755069938629,-0.111292072593897,0.111292072593897,"ENSG00000051523","CYBA"
"CYBB",0.236152612503379,-0.236152612503378,0.816027822201075,0.816027822201076,0.941232995291041,0.94123299529104,0.0298447278536981,-0.0298447278536981,"ENSG00000165168","CYBB"
"CYP46A1",-0.76996084490429,0.769960844904289,0.451486924725207,0.451486924725207,0.788990207159172,0.788990207159173,-0.0796277674734171,0.0796277674734171,"ENSG00000036530","CYP46A1"
"DACH1",0.513327114780104,-0.513327114780104,0.614076164431808,0.614076164431808,0.84975506993863,0.849755069938629,0.0809045939079479,-0.0809045939079479,"ENSG00000276644","DACH1"
"DBNDD2",0.995984086928503,-0.995984086928503,0.33269209004185,0.33269209004185,0.74524072107562,0.745240721075621,0.127267101349687,-0.127267101349687,"ENSG00000244274","DBNDD2"
"DCC",-0.257185948445449,0.257185948445447,0.8000039218827,0.800003921882701,0.934089131333293,0.934089131333292,-0.0369826587952891,0.0369826587952889,"ENSG00000187323","DCC"
"DDIT4",-1.26718183324595,1.26718183324595,0.221524713953895,0.221524713953895,0.72597569381061,0.725975693810611,-0.256792897887209,0.256792897887209,"ENSG00000168209","DDIT4"
"DEAF1",-1.01359689895761,1.01359689895761,0.324443616291986,0.324443616291985,0.74524072107562,0.745240721075621,-0.114104560940107,0.114104560940107,"ENSG00000177030","DEAF1"
"DIRAS2",2.41678240988387,-2.41678240988387,0.026706310141353,0.026706310141353,0.560358431327132,0.560358431327132,0.308915174829185,-0.308915174829186,"ENSG00000165023","DIRAS2"
"DISC1",-0.985602537839996,0.985602537839995,0.337622391401802,0.337622391401802,0.74524072107562,0.745240721075621,-0.153150984101715,0.153150984101714,"ENSG00000162946","DISC1"
"DKK3",0.876530741321499,-0.876530741321499,0.39249344643316,0.39249344643316,0.74524072107562,0.745240721075621,0.105721050033145,-0.105721050033145,"ENSG00000050165","DKK3"
"EDIL3",0.93378284024621,-0.933782840246212,0.362992014652859,0.362992014652858,0.74524072107562,0.745240721075621,0.187821865252193,-0.187821865252193,"ENSG00000164176","EDIL3"
"EGR1",2.25214414291875,-2.25214414291875,0.0372740755453363,0.0372740755453361,0.560358431327132,0.560358431327132,0.56988446664217,-0.56988446664217,"ENSG00000120738","EGR1"
"EGR3",1.65832821279242,-1.65832821279242,0.114882841937866,0.114882841937866,0.715658733358314,0.715658733358312,0.363580850058083,-0.363580850058083,"ENSG00000179388","EGR3"
"ELMSAN1",-1.05892665231134,1.05892665231134,0.303883899720992,0.303883899720992,0.74524072107562,0.745240721075621,-0.15989923581364,0.159899235813641,"ENSG00000156030","ELMSAN1"
"ELOC",1.59572452676038,-1.59572452676038,0.128265709527004,0.128265709527004,0.715658733358314,0.715658733358312,0.210815569440479,-0.210815569440479,"ENSG00000154582","ELOC"
"ENC1",-0.113105474903126,0.113105474903127,0.911221058315672,0.911221058315671,0.959180061384918,0.959180061384917,-0.0148713271789725,0.0148713271789726,"ENSG00000171617","ENC1"
"ENPP2",1.54220937723556,-1.54220937723556,0.140727712500553,0.140727712500553,0.715658733358314,0.715658733358312,0.425031075501546,-0.425031075501546,"ENSG00000136960","ENPP2"
"EPAS1",-0.474847376436116,0.474847376436115,0.640707353040706,0.640707353040706,0.865820747352306,0.865820747352306,-0.0578845881375946,0.0578845881375945,"ENSG00000116016","EPAS1"
"ERBB4",1.38118923191604,-1.38118923191604,0.184426128215242,0.184426128215242,0.72597569381061,0.725975693810611,0.205013227607791,-0.205013227607791,"ENSG00000178568","ERBB4"
"EVI2A",1.80845633729124,-1.80845633729124,0.0875722969473382,0.0875722969473384,0.710045650924364,0.710045650924366,0.36992671521744,-0.36992671521744,"ENSG00000126860","EVI2A"
"FABP3",0.987642965560746,-0.987642965560747,0.336649363470205,0.336649363470204,0.74524072107562,0.745240721075621,0.111786445682242,-0.111786445682243,"ENSG00000121769","FABP3"
"FGFR3",-0.823365594657072,0.823365594657072,0.421265851684605,0.421265851684605,0.775335923345899,0.775335923345898,-0.11485286443354,0.114852864433541,"ENSG00000068078","FGFR3"
"FILIP1",1.32038364812636,-1.32038364812636,0.203542554616248,0.203542554616248,0.72597569381061,0.725975693810611,0.162394199262942,-0.162394199262942,"ENSG00000118407","FILIP1"
"FKBP5",-0.948983219130865,0.948983219130865,0.355418978827147,0.355418978827148,0.74524072107562,0.745240721075621,-0.213262652017037,0.213262652017037,"ENSG00000096060","FKBP5"
"FLT1",-0.971909807323632,0.971909807323632,0.344202874968728,0.344202874968728,0.74524072107562,0.745240721075621,-0.152270892241024,0.152270892241024,"ENSG00000102755","FLT1"
"FREM3",-0.323785606836756,0.323785606836755,0.74989834776323,0.749898347763231,0.921717921334334,0.921717921334334,-0.0442514570021457,0.0442514570021455,"ENSG00000183090","FREM3"
"FSCN1",1.93485417548182,-1.93485417548182,0.0691688954465225,0.0691688954465225,0.64559789818443,0.64559789818443,0.254945087531253,-0.254945087531253,"ENSG00000075618","FSCN1"
"FSTL4",2.00667337322297,-2.00667337322297,0.0603233012982013,0.0603233012982014,0.64559789818443,0.64559789818443,0.260268698546814,-0.260268698546814,"ENSG00000053108","FSTL4"
"FURIN",-0.316596537320764,0.316596537320764,0.755256585295848,0.755256585295848,0.921717921334334,0.921717921334334,-0.0785310508427265,0.0785310508427266,"ENSG00000140564","FURIN"
"GABBR2",1.9073165240629,-1.9073165240629,0.0728566126525653,0.0728566126525653,0.64559789818443,0.64559789818443,0.179859079553384,-0.179859079553384,"ENSG00000136928","GABBR2"
"GABPB1-AS1",0.209292112171615,-0.209292112171616,0.836612301462651,0.836612301462651,0.947108265806775,0.947108265806775,0.0385747262298607,-0.0385747262298608,"ENSG00000244879","GABPB1-AS1"
"GAD1",-0.310805073748464,0.310805073748465,0.759582485209594,0.759582485209593,0.921717921334334,0.921717921334334,-0.0401580011156252,0.0401580011156253,"ENSG00000128683","GAD1"
"GAD2",0.896143138250159,-0.896143138250158,0.382213613627555,0.382213613627555,0.74524072107562,0.745240721075621,0.103771208913715,-0.103771208913715,"ENSG00000136750","GAD2"
"GADD45G",-0.15296655657032,0.152966556570318,0.880156552647403,0.880156552647404,0.955152679717235,0.955152679717235,-0.0487415857653872,0.0487415857653867,"ENSG00000130222","GADD45G"
"GALNT16",-0.418496560724349,0.418496560724348,0.680622675620235,0.680622675620235,0.883925552753551,0.883925552753552,-0.0477582512420374,0.0477582512420373,"ENSG00000100626","GALNT16"
"GATD3A",-0.504234455083976,0.504234455083977,0.6203212010552,0.620321201055199,0.84975506993863,0.849755069938629,-0.0523779756495162,0.0523779756495163,"ENSG00000160221","GATD3A"
"GATD3B",0.678112793110973,-0.678112793110973,0.506477238327337,0.506477238327337,0.795777977341303,0.795777977341303,0.0720177614784511,-0.0720177614784512,"ENSG00000280071","GATD3B"
"GFAP",-1.25032855204674,1.25032855204674,0.227472384060658,0.227472384060658,0.72597569381061,0.725975693810611,-0.380107204202751,0.380107204202751,"ENSG00000131095","GFAP"
"GJA1",-0.121753638840654,0.121753638840654,0.904467018780153,0.904467018780154,0.955422907162134,0.955422907162134,-0.016865598907367,0.016865598907367,"ENSG00000152661","GJA1"
"GJB1",1.34533811181765,-1.34533811181765,0.195515095745742,0.195515095745742,0.72597569381061,0.725975693810611,0.422400582634909,-0.422400582634909,"ENSG00000169562","GJB1"
"GNAL",2.16640181633393,-2.16640181633393,0.0442004605058082,0.0442004605058082,0.560358431327132,0.560358431327132,0.27136167889024,-0.27136167889024,"ENSG00000141404","GNAL"
"GPR34",0.437054786040402,-0.437054786040403,0.667361947674054,0.667361947674053,0.875486641554943,0.875486641554943,0.0909576676325436,-0.0909576676325438,"ENSG00000171659","GPR34"
"GPR6",-1.25203332463718,1.25203332463718,0.226865186077624,0.226865186077623,0.72597569381061,0.725975693810611,-0.32170063275117,0.32170063275117,"ENSG00000146360","GPR6"
"GPX3",0.956378656219986,-0.956378656219986,0.351773899366726,0.351773899366726,0.74524072107562,0.745240721075621,0.182590560459976,-0.182590560459976,"ENSG00000211445","GPX3"
"GRIN2A",2.59287947585631,-2.59287947585631,0.0185493880988334,0.0185493880988333,0.560358431327132,0.560358431327132,0.368644191955354,-0.368644191955355,"ENSG00000183454","GRIN2A"
"GSTM5",-1.54686131141317,1.54686131141317,0.139605641700141,0.139605641700141,0.715658733358314,0.715658733358312,-0.512365228061149,0.512365228061149,"ENSG00000134201","GSTM5"
"HBA1",-0.33281054281432,0.33281054281432,0.743190334941694,0.743190334941694,0.921310332572348,0.921310332572348,-0.0606060452504266,0.0606060452504265,"ENSG00000206172","HBA1"
"HHIP",0.652357464059295,-0.652357464059295,0.522560871787455,0.522560871787456,0.795777977341303,0.795777977341303,0.125303842517028,-0.125303842517028,"ENSG00000164161","HHIP"
"HIF3A",-2.44378506897345,2.44378506897345,0.0252672474585555,0.0252672474585556,0.560358431327132,0.560358431327132,-0.359292400100564,0.359292400100564,"ENSG00000124440","HIF3A"
"HLA-B",-0.705435537516056,0.705435537516055,0.489728257131523,0.489728257131524,0.788990207159172,0.788990207159173,-0.105004366122256,0.105004366122256,"ENSG00000234745","HLA-B"
"HLA-DPA1",-1.62207592234497,1.62207592234497,0.122479644473689,0.122479644473689,0.715658733358314,0.715658733358312,-0.242162012722875,0.242162012722875,"ENSG00000231389","HLA-DPA1"
"HLA-DRB1",-1.20130920237147,1.20130920237147,0.245474358041714,0.245474358041714,0.738305122654864,0.738305122654864,-0.325990591806605,0.325990591806605,"ENSG00000196126","HLA-DRB1"
"HLA-E",-0.884967334401438,0.884967334401437,0.388049254523318,0.388049254523318,0.74524072107562,0.745240721075621,-0.108308127154285,0.108308127154285,"ENSG00000204592","HLA-E"
"HMGB2",-1.32827224690396,1.32827224690396,0.200977179653251,0.20097717965325,0.72597569381061,0.725975693810611,-0.218074328952062,0.218074328952062,"ENSG00000164104","HMGB2"
"HNRNPH3",0.0441168405886856,-0.0441168405886854,0.965305617053313,0.965305617053313,0.987219402563125,0.987219402563125,0.00461596333297213,-0.00461596333297212,"ENSG00000096746","HNRNPH3"
"HPCAL1",-0.737352670396896,0.737352670396896,0.470579217561171,0.470579217561171,0.788990207159172,0.788990207159173,-0.092930365565346,0.092930365565346,"ENSG00000115756","HPCAL1"
"HSPA8",1.38297896943674,-1.38297896943674,0.183886066219369,0.183886066219369,0.72597569381061,0.725975693810611,0.157908285388765,-0.157908285388765,"ENSG00000109971","HSPA8"
"HTR2C",-0.498510729810937,0.498510729810937,0.624267736109603,0.624267736109603,0.851274185604003,0.851274185604003,-0.0992464233517516,0.0992464233517516,"ENSG00000147246","HTR2C"
"IFITM3",3.21385930381268,-3.21385930381268,0.00489776026798521,0.00489776026798521,0.367332020098891,0.367332020098891,0.724101235623382,-0.724101235623382,"ENSG00000142089","IFITM3"
"IGFBP5",1.08283033381459,-1.08283033381459,0.293428319445576,0.293428319445576,0.74524072107562,0.745240721075621,0.15148143415285,-0.151481434152851,"ENSG00000115461","IGFBP5"
"IGFBP6",0.557209020819805,-0.557209020819804,0.584369210434392,0.584369210434393,0.832102073247977,0.832102073247978,0.0949933667294537,-0.0949933667294536,"ENSG00000167779","IGFBP6"
"IGSF6",-0.851300638380592,0.851300638380592,0.405983166012129,0.405983166012129,0.762052058879073,0.762052058879075,-0.133244819990755,0.133244819990755,"ENSG00000140749","IGSF6"
"IRS2",0.751736353212543,-0.751736353212543,0.462098295271766,0.462098295271766,0.788990207159172,0.788990207159173,0.0853591130176527,-0.0853591130176527,"ENSG00000185950","IRS2"
"ISLR",0.747393112199836,-0.747393112199838,0.464649351244926,0.464649351244925,0.788990207159172,0.788990207159173,0.115757556797055,-0.115757556797056,"ENSG00000129009","ISLR"
"ITGAM",1.43837773615776,-1.43837773615776,0.167790350867337,0.167790350867337,0.72597569381061,0.725975693810611,0.290577709592399,-0.290577709592399,"ENSG00000169896","ITGAM"
"ITGAX",-0.850285248499001,0.850285248499001,0.40653229589296,0.406532295892959,0.762052058879073,0.762052058879075,-0.151210231372928,0.151210231372928,"ENSG00000140678","ITGAX"
"ITGB2",-0.935887674631386,0.935887674631387,0.361936854260282,0.361936854260282,0.74524072107562,0.745240721075621,-0.266323624020486,0.266323624020486,"ENSG00000160255","ITGB2"
"ITGB4",-0.157827655547888,0.157827655547887,0.876380820895111,0.876380820895112,0.955152679717235,0.955152679717235,-0.0587280717065636,0.0587280717065633,"ENSG00000132470","ITGB4"
"ITM2A",0.842978305357754,-0.842978305357754,0.410498132920316,0.410498132920316,0.762052058879073,0.762052058879075,0.118281602349339,-0.118281602349339,"ENSG00000078596","ITM2A"
"KANSL1-AS1",0.160332746404969,-0.160332746404968,0.874436244050673,0.874436244050673,0.955152679717235,0.955152679717235,0.0343166959479428,-0.0343166959479427,"ENSG00000214401","KANSL1-AS1"
"KCNK1",2.78757482264857,-2.78757482264856,0.0122996693846553,0.0122996693846553,0.560358431327132,0.560358431327132,0.437833241641424,-0.437833241641423,"ENSG00000135750","KCNK1"
"KIF1A",-0.256923888483985,0.256923888483985,0.800203022508854,0.800203022508854,0.934089131333293,0.934089131333292,-0.0249191655125094,0.0249191655125095,"ENSG00000130294","KIF1A"
"KIF5A",0.140418804190958,-0.140418804190957,0.889916166148637,0.889916166148638,0.955152679717235,0.955152679717235,0.0133054110347821,-0.0133054110347821,"ENSG00000155980","KIF5A"
"KLF2",2.17396597732691,-2.1739659773269,0.0435449348998191,0.0435449348998192,0.560358431327132,0.560358431327132,0.207320129478923,-0.207320129478923,"ENSG00000127528","KLF2"
"KLK6",-0.137962783715226,0.137962783715227,0.891828628772623,0.891828628772622,0.955152679717235,0.955152679717235,-0.0289696702363919,0.0289696702363921,"ENSG00000167755","KLK6"
"KRT17",1.15620011245207,-1.15620011245207,0.262981295189424,0.262981295189423,0.74524072107562,0.745240721075621,0.159872284166831,-0.159872284166831,"ENSG00000128422","KRT17"
"LAMP5",0.702020416527942,-0.702020416527942,0.491803895795884,0.491803895795884,0.788990207159172,0.788990207159173,0.166180389463786,-0.166180389463786,"ENSG00000125869","LAMP5"
