"","t_stat_NTC","t_stat_SCZ","p_value_NTC","p_value_SCZ","fdr_NTC","fdr_SCZ","logFC_NTC","logFC_SCZ","ensembl","gene"
"CNP",0.341948008310687,-0.341948008310685,0.736660350382822,0.736660350382823,0.953081554552493,0.953081554552494,0.0593725942521356,-0.0593725942521353,"ENSG00000173786","CNP"
"COMT",-0.549889107134611,0.54988910713461,0.58968319247198,0.589683192471981,0.894916946487803,0.894916946487802,-0.0477277010180024,0.0477277010180023,"ENSG00000093010","COMT"
"CORT",0.441476484225277,-0.441476484225277,0.664537471895194,0.664537471895194,0.940383214946029,0.940383214946029,0.0563972368408851,-0.056397236840885,"ENSG00000241563","CORT"
"COX5A",1.02499730290448,-1.02499730290448,0.32000027491491,0.320000274914911,0.709975701814634,0.709975701814635,0.123205495786755,-0.123205495786755,"ENSG00000178741","COX5A"
"CRHBP",0.402819815257226,-0.402819815257225,0.692196501078874,0.692196501078874,0.945623035831004,0.945623035831004,0.0664259316160837,-0.0664259316160836,"ENSG00000145708","CRHBP"
"CRYM",0.603783306692251,-0.60378330669225,0.554110886334427,0.554110886334428,0.874911925791201,0.874911925791202,0.0823808479223982,-0.0823808479223981,"ENSG00000103316","CRYM"
"CSF1R",1.15665251435508,-1.15665251435508,0.263711349557366,0.263711349557367,0.67200161055749,0.67200161055749,0.208739555228494,-0.208739555228494,"ENSG00000182578","CSF1R"
"CSMD1",1.49817509817382,-1.49817509817382,0.152773002802283,0.152773002802283,0.610428226440249,0.610428226440249,0.155338868854544,-0.155338868854544,"ENSG00000183117","CSMD1"
"CTIF",0.413910394156849,-0.41391039415685,0.684212969732362,0.684212969732361,0.945623035831004,0.945623035831004,0.0538539903151219,-0.053853990315122,"ENSG00000134030","CTIF"
"CUX2",1.65284113406117,-1.65284113406117,0.117059023511368,0.117059023511368,0.580414241795292,0.580414241795292,0.199401757501535,-0.199401757501535,"ENSG00000111249","CUX2"
"CX3CR1",1.85165381965963,-1.85165381965963,0.0818607482860816,0.0818607482860818,0.508011132462035,0.508011132462036,0.347230420660394,-0.347230420660394,"ENSG00000168329","CX3CR1"
"CXCL14",1.25837014714755,-1.25837014714755,0.225586993541974,0.225586993541974,0.655673146733045,0.655673146733044,0.205669930002312,-0.205669930002312,"ENSG00000145824","CXCL14"
"CXCR4",0.158801041029466,-0.158801041029466,0.875732418201167,0.875732418201167,0.953081554552493,0.953081554552494,0.0550981566198022,-0.0550981566198021,"ENSG00000121966","CXCR4"
"CYBA",1.19618393374031,-1.19618393374031,0.248351814962846,0.248351814962846,0.661388749150546,0.661388749150546,0.201754758498197,-0.201754758498197,"ENSG00000051523","CYBA"
"CYBB",1.40839295755129,-1.40839295755128,0.177380969740889,0.177380969740889,0.611658516347893,0.611658516347894,0.233807900755199,-0.233807900755198,"ENSG00000165168","CYBB"
"CYP46A1",-0.1451063368022,0.145106336802199,0.886365845733818,0.886365845733819,0.953081554552493,0.953081554552494,-0.015677038105677,0.0156770381056769,"ENSG00000036530","CYP46A1"
"DACH1",-0.755392240347211,0.755392240347212,0.4605479846923,0.460547984692299,0.82443842034364,0.82443842034364,-0.0899719546012792,0.0899719546012793,"ENSG00000276644","DACH1"
"DBNDD2",0.501348268722279,-0.501348268722279,0.62267787554622,0.62267787554622,0.917913976582698,0.917913976582698,0.0661230129414962,-0.0661230129414962,"ENSG00000244274","DBNDD2"
"DCC",-1.41737077807013,1.41737077807013,0.174783067858282,0.174783067858282,0.610428226440249,0.610428226440249,-0.148422369746414,0.148422369746414,"ENSG00000187323","DCC"
"DDIT4",-1.31320170875167,1.31320170875167,0.206893801185677,0.206893801185677,0.639877735625805,0.639877735625804,-0.339790433801246,0.339790433801247,"ENSG00000168209","DDIT4"
"DEAF1",-1.18038991030872,1.18038991030872,0.254404616820775,0.254404616820775,0.661388749150546,0.661388749150546,-0.131849596271389,0.131849596271389,"ENSG00000177030","DEAF1"
"DIRAS2",0.211221693700343,-0.211221693700342,0.835273284177177,0.835273284177178,0.953081554552493,0.953081554552494,0.0216388057614163,-0.0216388057614162,"ENSG00000165023","DIRAS2"
"DISC1",0.244338174252416,-0.244338174252416,0.809949061033668,0.809949061033667,0.953081554552493,0.953081554552494,0.0348105732785342,-0.0348105732785342,"ENSG00000162946","DISC1"
"DKK3",-0.30677637649741,0.30677637649741,0.76281006522701,0.76281006522701,0.953081554552493,0.953081554552494,-0.03061346383484,0.0306134638348401,"ENSG00000050165","DKK3"
"EDIL3",0.804381505719901,-0.8043815057199,0.432492217437353,0.432492217437353,0.808521698826328,0.808521698826328,0.146255142433592,-0.146255142433592,"ENSG00000164176","EDIL3"
"EGR1",1.4202209149763,-1.4202209149763,0.173964838154665,0.173964838154665,0.610428226440249,0.610428226440249,0.45223857661626,-0.45223857661626,"ENSG00000120738","EGR1"
"EGR3",1.26623690304398,-1.26623690304398,0.222826674517203,0.222826674517202,0.655673146733045,0.655673146733044,0.322020073754293,-0.322020073754293,"ENSG00000179388","EGR3"
"ELMSAN1",0.481152946333589,-0.481152946333589,0.636658707683371,0.636658707683371,0.917913976582698,0.917913976582698,0.0559915791843009,-0.055991579184301,"ENSG00000156030","ELMSAN1"
"ELOC",0.409643557744484,-0.409643557744483,0.687279948648932,0.687279948648932,0.945623035831004,0.945623035831004,0.0350424958950429,-0.0350424958950429,"ENSG00000154582","ELOC"
"ENC1",0.964816239108092,-0.964816239108092,0.348417294576646,0.348417294576646,0.720863368089612,0.720863368089612,0.115677110989128,-0.115677110989128,"ENSG00000171617","ENC1"
"ENPP2",1.57472749229568,-1.57472749229568,0.134093945083073,0.134093945083073,0.610428226440249,0.610428226440249,0.376531797001085,-0.376531797001085,"ENSG00000136960","ENPP2"
"EPAS1",0.894728068832776,-0.894728068832776,0.383661600667201,0.383661600667201,0.782982858504493,0.782982858504492,0.0904905702309787,-0.0904905702309788,"ENSG00000116016","EPAS1"
"ERBB4",0.388013530052341,-0.388013530052341,0.702913123301046,0.702913123301046,0.945623035831004,0.945623035831004,0.05767394927091,-0.05767394927091,"ENSG00000178568","ERBB4"
"EVI2A",1.54178864919606,-1.54178864919606,0.141881605369949,0.141881605369949,0.610428226440249,0.610428226440249,0.221269099078326,-0.221269099078326,"ENSG00000126860","EVI2A"
"FABP3",-1.41665369247728,1.41665369247728,0.174989424912872,0.174989424912872,0.610428226440249,0.610428226440249,-0.12773989244678,0.12773989244678,"ENSG00000121769","FABP3"
"FGFR3",0.285746401374259,-0.28574640137426,0.778590439495036,0.778590439495036,0.953081554552493,0.953081554552494,0.0374704256251627,-0.0374704256251628,"ENSG00000068078","FGFR3"
"FILIP1",-2.94139430326197,2.94139430326197,0.00926341609230457,0.00926341609230459,0.27392660175102,0.273926601751021,-0.500481316140367,0.500481316140367,"ENSG00000118407","FILIP1"
"FKBP5",-2.1508407004038,2.15084070040379,0.0464556645750493,0.0464556645750494,0.433716181609218,0.433716181609216,-0.651607319139973,0.651607319139973,"ENSG00000096060","FKBP5"
"FLT1",0.862894979631406,-0.862894979631405,0.400432054863384,0.400432054863385,0.79420185585413,0.794201855854131,0.0951774205792641,-0.0951774205792641,"ENSG00000102755","FLT1"
"FREM3",-0.172904984857165,0.172904984857164,0.864806804823228,0.864806804823228,0.953081554552493,0.953081554552494,-0.0278923919685664,0.0278923919685663,"ENSG00000183090","FREM3"
"FSCN1",2.6471819998447,-2.6471819998447,0.017131831788753,0.017131831788753,0.27392660175102,0.273926601751021,0.387749152697029,-0.387749152697029,"ENSG00000075618","FSCN1"
"FSTL4",-0.00789239276042079,0.00789239276042099,0.993796470568068,0.993796470568068,0.996602900640155,0.996602900640155,-0.000797966766047617,0.000797966766047637,"ENSG00000053108","FSTL4"
"FURIN",0.227737768216974,-0.227737768216974,0.822618187830045,0.822618187830045,0.953081554552493,0.953081554552494,0.0351150765297452,-0.0351150765297453,"ENSG00000140564","FURIN"
"GABBR2",0.798913199083383,-0.798913199083385,0.435569396283437,0.435569396283436,0.808521698826328,0.808521698826328,0.0787493844390247,-0.0787493844390249,"ENSG00000136928","GABBR2"
"GABPB1-AS1",-0.0927301017053061,0.0927301017053063,0.927222613667581,0.927222613667581,0.962514823876381,0.962514823876381,-0.0195003436187602,0.0195003436187602,"ENSG00000244879","GABPB1-AS1"
"GAD1",0.66588019821002,-0.66588019821002,0.514591542201796,0.514591542201796,0.861824171603808,0.861824171603808,0.0828353329627063,-0.0828353329627063,"ENSG00000128683","GAD1"
"GAD2",1.7045549408717,-1.7045549408717,0.106830391307784,0.106830391307784,0.569005344195007,0.56900534419501,0.247410912794829,-0.247410912794829,"ENSG00000136750","GAD2"
"GADD45G",-2.03115743069345,2.03115743069345,0.0584890442617201,0.0584890442617201,0.487408702181001,0.487408702181001,-0.323212563779446,0.323212563779446,"ENSG00000130222","GADD45G"
"GALNT16",-2.69138400783074,2.69138400783074,0.0156340252562739,0.0156340252562739,0.27392660175102,0.273926601751021,-0.300676615188459,0.300676615188459,"ENSG00000100626","GALNT16"
"GATD3A",-0.0397859028392168,0.0397859028392178,0.968736130663787,0.968736130663786,0.985155387115716,0.985155387115715,-0.00392182152963395,0.00392182152963405,"ENSG00000160221","GATD3A"
"GATD3B",0.41175399374537,-0.41175399374537,0.685762271992192,0.685762271992192,0.945623035831004,0.945623035831004,0.0437827586816739,-0.0437827586816739,"ENSG00000280071","GATD3B"
"GFAP",-1.14280237330181,1.14280237330181,0.269258825453226,0.269258825453227,0.67200161055749,0.67200161055749,-0.319605035812385,0.319605035812385,"ENSG00000131095","GFAP"
"GJA1",-0.0514694292827859,0.0514694292827859,0.959562798417072,0.959562798417072,0.979145712670482,0.979145712670482,-0.00625795160046874,0.00625795160046874,"ENSG00000152661","GJA1"
"GJB1",0.740048864350861,-0.74004886435086,0.469559164133361,0.469559164133361,0.830472148059296,0.830472148059296,0.242574541155274,-0.242574541155274,"ENSG00000169562","GJB1"
"GNAL",0.483791986911165,-0.483791986911165,0.634823549454445,0.634823549454445,0.917913976582698,0.917913976582698,0.0396609860512177,-0.0396609860512177,"ENSG00000141404","GNAL"
"GPR34",1.42154785505721,-1.42154785505721,0.173584961296063,0.173584961296063,0.610428226440249,0.610428226440249,0.257462956884572,-0.257462956884573,"ENSG00000171659","GPR34"
"GPR6",-0.633814001438714,0.633814001438716,0.534797686117767,0.534797686117766,0.870937751494599,0.8709377514946,-0.118864564183679,0.118864564183679,"ENSG00000146360","GPR6"
"GPX3",1.92358005163436,-1.92358005163436,0.0716455342067822,0.0716455342067823,0.508011132462035,0.508011132462036,0.241429282339886,-0.241429282339886,"ENSG00000211445","GPX3"
"GRIN2A",1.43024146079598,-1.43024146079598,0.171112863876965,0.171112863876965,0.610428226440249,0.610428226440249,0.163035967095061,-0.163035967095061,"ENSG00000183454","GRIN2A"
"GSTM5",-1.3445553699375,1.3445553699375,0.196768849523074,0.196768849523074,0.6323745597719,0.632374559771901,-0.398764293784515,0.398764293784515,"ENSG00000134201","GSTM5"
"HBA1",-0.510878597091293,0.510878597091292,0.616131021201363,0.616131021201363,0.917913976582698,0.917913976582698,-0.200036878632335,0.200036878632335,"ENSG00000206172","HBA1"
"HHIP",0.147320365607634,-0.147320365607632,0.884645163358532,0.884645163358533,0.953081554552493,0.953081554552494,0.0282411717057758,-0.0282411717057755,"ENSG00000164161","HHIP"
"HIF3A",-1.87221324419426,1.87221324419426,0.0788164079675191,0.0788164079675191,0.508011132462035,0.508011132462036,-0.336012404487832,0.336012404487832,"ENSG00000124440","HIF3A"
"HLA-B",0.221578612029707,-0.221578612029708,0.827331826310268,0.827331826310268,0.953081554552493,0.953081554552494,0.035131498899606,-0.0351314988996062,"ENSG00000234745","HLA-B"
"HLA-DPA1",0.721630545725726,-0.721630545725725,0.480515676050067,0.480515676050068,0.835940781720554,0.835940781720554,0.177844932208599,-0.177844932208599,"ENSG00000231389","HLA-DPA1"
"HLA-DRB1",-0.395213342975921,0.395213342975922,0.697693751602718,0.697693751602717,0.945623035831004,0.945623035831004,-0.0935001307728845,0.0935001307728847,"ENSG00000196126","HLA-DRB1"
"HLA-E",1.67925049264316,-1.67925049264316,0.111734873211225,0.111734873211225,0.569005344195007,0.56900534419501,0.225606253198051,-0.225606253198051,"ENSG00000204592","HLA-E"
"HMGB2",-1.12579420834726,1.12579420834726,0.276190245498376,0.276190245498377,0.67200161055749,0.67200161055749,-0.161428309357571,0.161428309357571,"ENSG00000164104","HMGB2"
"HNRNPH3",0.571189986835666,-0.571189986835666,0.575486709945377,0.575486709945376,0.89063626752198,0.89063626752198,0.044692651544745,-0.044692651544745,"ENSG00000096746","HNRNPH3"
"HPCAL1",-0.146737465406242,0.146737465406244,0.885098120132531,0.885098120132531,0.953081554552493,0.953081554552494,-0.017044040402725,0.0170440404027251,"ENSG00000115756","HPCAL1"
"HSPA8",1.62445421010125,-1.62445421010125,0.123022800791987,0.123022800791987,0.59527161673542,0.59527161673542,0.162778086010029,-0.162778086010029,"ENSG00000109971","HSPA8"
"HTR2C",-2.07398794494248,2.07398794494248,0.0538900146217406,0.0538900146217408,0.473399281268386,0.473399281268388,-0.354988209746514,0.354988209746514,"ENSG00000147246","HTR2C"
"IFITM3",1.98887510767275,-1.98887510767275,0.063375207169099,0.063375207169099,0.487501593608454,0.487501593608454,0.666322076190434,-0.666322076190434,"ENSG00000142089","IFITM3"
"IGFBP5",-0.161706305780991,0.161706305780989,0.873479662429102,0.873479662429103,0.953081554552493,0.953081554552494,-0.0230079187111238,0.0230079187111235,"ENSG00000115461","IGFBP5"
"IGFBP6",-0.251678916132431,0.251678916132431,0.804363807233904,0.804363807233904,0.953081554552493,0.953081554552494,-0.0302438070151242,0.0302438070151242,"ENSG00000167779","IGFBP6"
"IGSF6",1.04009146234082,-1.04009146234082,0.31313942930596,0.31313942930596,0.709516142983386,0.709516142983387,0.145057883058328,-0.145057883058328,"ENSG00000140749","IGSF6"
"IRS2",0.687711224620935,-0.687711224620935,0.501086414577519,0.501086414577518,0.849299007758506,0.849299007758506,0.0716091342429396,-0.0716091342429397,"ENSG00000185950","IRS2"
"ISLR",-1.18245224511566,1.18245224511566,0.253607953876371,0.253607953876371,0.661388749150546,0.661388749150546,-0.196078083358907,0.196078083358907,"ENSG00000129009","ISLR"
"ITGAM",2.17069360132745,-2.17069360132745,0.0446944685345953,0.0446944685345953,0.433716181609218,0.433716181609216,0.348913047369381,-0.348913047369381,"ENSG00000169896","ITGAM"
"ITGAX",0.9741326486569,-0.974132648656899,0.343906732827014,0.343906732827015,0.720863368089612,0.720863368089612,0.229397166632354,-0.229397166632354,"ENSG00000140678","ITGAX"
"ITGB2",1.06650645845464,-1.06650645845464,0.301388632029928,0.301388632029928,0.703289387209239,0.70328938720924,0.168766057288534,-0.168766057288534,"ENSG00000160255","ITGB2"
"ITGB4",-0.368492799076944,0.368492799076944,0.717140813780938,0.717140813780938,0.953081554552493,0.953081554552494,-0.115863085238917,0.115863085238917,"ENSG00000132470","ITGB4"
"ITM2A",2.64109128382011,-2.64109128382011,0.0173486847775646,0.0173486847775647,0.27392660175102,0.273926601751021,0.394210984330205,-0.394210984330205,"ENSG00000078596","ITM2A"
"KANSL1-AS1",-1.2104795596638,1.2104795596638,0.242968636354178,0.242968636354178,0.661388749150546,0.661388749150546,-0.268657128207146,0.268657128207147,"ENSG00000214401","KANSL1-AS1"
"KCNK1",2.1897055924389,-2.1897055924389,0.0430656595375258,0.0430656595375259,0.433716181609218,0.433716181609216,0.253805325305216,-0.253805325305216,"ENSG00000135750","KCNK1"
"KIF1A",-0.607076557589649,0.607076557589649,0.551974857008586,0.551974857008586,0.874911925791201,0.874911925791202,-0.0605636074890507,0.0605636074890508,"ENSG00000130294","KIF1A"
"KIF5A",0.254464755768599,-0.254464755768599,0.802247015532782,0.802247015532782,0.953081554552493,0.953081554552494,0.0288066997201459,-0.0288066997201459,"ENSG00000155980","KIF5A"
"KLF2",4.8071292168392,-4.8071292168392,0.000172941385949662,0.000172941385949663,0.0518824157848985,0.0518824157848988,0.589433284683864,-0.589433284683864,"ENSG00000127528","KLF2"
"KLK6",-0.989525789545073,0.989525789545074,0.336543639403212,0.336543639403212,0.720863368089612,0.720863368089612,-0.401457000634815,0.401457000634816,"ENSG00000167755","KLK6"
"KRT17",-2.88869369645033,2.88869369645033,0.0103516142867755,0.0103516142867755,0.27392660175102,0.273926601751021,-0.465023001359554,0.465023001359554,"ENSG00000128422","KRT17"
"LAMP5",1.97432489747813,-1.97432489747813,0.0651399578535733,0.0651399578535733,0.4885496839018,0.4885496839018,0.26972289093724,-0.26972289093724,"ENSG00000125869","LAMP5"
