"","t_stat_NTC","t_stat_SCZ","p_value_NTC","p_value_SCZ","fdr_NTC","fdr_SCZ","logFC_NTC","logFC_SCZ","ensembl","gene"
"AKAP8L",0.292999791336026,-0.292999791336026,0.773282057312098,0.773282057312098,0.935421843522699,0.935421843522699,0.0337221242030045,-0.0337221242030046,"ENSG00000011243","AKAP8L"
"AKT1",-1.14727781413154,1.14727781413154,0.268106049986212,0.268106049986213,0.664725743767468,0.664725743767469,-0.0840705862299592,0.0840705862299591,"ENSG00000142208","AKT1"
"ALCAM",-0.551458099407198,0.551458099407198,0.588926537531045,0.588926537531044,0.867856980548124,0.867856980548123,-0.0654546041890374,0.0654546041890375,"ENSG00000170017","ALCAM"
"ALDH1A1",0.256863034279471,-0.25686303427947,0.800552961095788,0.800552961095788,0.949175350993859,0.949175350993861,0.0541238464706793,-0.0541238464706792,"ENSG00000165092","ALDH1A1"
"ALOX5AP",-0.171943930758907,0.171943930758907,0.865634058617198,0.865634058617198,0.9545831871676,0.9545831871676,-0.0386516228964317,0.0386516228964317,"ENSG00000132965","ALOX5AP"
"ANLN",0.521112224953462,-0.521112224953462,0.60941444115049,0.60941444115049,0.874757571029411,0.874757571029411,0.0936245178535228,-0.0936245178535228,"ENSG00000011426","ANLN"
"APOLD1",-0.883424769007702,0.883424769007702,0.390066706385155,0.390066706385155,0.780752263784442,0.780752263784442,-0.0968267087628366,0.0968267087628366,"ENSG00000178878","APOLD1"
"AQP1",-1.37651176309087,1.37651176309087,0.187591347835923,0.187591347835923,0.592393730008177,0.592393730008177,-0.195740162063631,0.195740162063631,"ENSG00000240583","AQP1"
"AQP4",-1.80069811180251,1.80069811180251,0.0905976137647363,0.0905976137647364,0.475168091798359,0.475168091798359,-0.26494108470178,0.26494108470178,"ENSG00000171885","AQP4"
"ARPC1B",-0.429742100965791,0.429742100965792,0.673105345635037,0.673105345635036,0.905522886504534,0.905522886504533,-0.0440283875396657,0.0440283875396658,"ENSG00000130429","ARPC1B"
"ARPP19",1.41788364508779,-1.41788364508779,0.175375143247328,0.175375143247327,0.580229543174464,0.580229543174463,0.18912198459105,-0.18912198459105,"ENSG00000128989","ARPP19"
"ARRDC3",-1.86924861603017,1.86924861603017,0.0799737643037063,0.079973764303706,0.431461912074016,0.431461912074017,-0.245930770213137,0.245930770213137,"ENSG00000113369","ARRDC3"
"ATP2B4",-2.42108903748836,2.42108903748836,0.027707208517865,0.027707208517865,0.429347401085396,0.429347401085397,-0.237429420657801,0.237429420657801,"ENSG00000058668","ATP2B4"
"BAIAP3",-1.6672041390827,1.6672041390827,0.114892807823445,0.114892807823445,0.517459998971489,0.51745999897149,-0.303865707620818,0.303865707620818,"ENSG00000007516","BAIAP3"
"BCAS1",-2.77426595063011,2.77426595063011,0.013525188465124,0.013525188465124,0.429347401085396,0.429347401085397,-0.395068941043643,0.395068941043643,"ENSG00000064787","BCAS1"
"BCL6",0.18712734857635,-0.18712734857635,0.853909228951865,0.853909228951865,0.9545831871676,0.9545831871676,0.0184420090862707,-0.0184420090862707,"ENSG00000113916","BCL6"
"BDNF",1.54033760215138,-1.54033760215138,0.142988859848939,0.14298885984894,0.542995670312428,0.542995670312429,0.226459473458263,-0.226459473458263,"ENSG00000176697","BDNF"
"BLCAP",1.26077537003959,-1.26077537003959,0.225436042411335,0.225436042411335,0.627806963894653,0.627806963894654,0.132274679253038,-0.132274679253038,"ENSG00000166619","BLCAP"
"C14orf132",-1.44595493620158,1.44595493620158,0.167462316008869,0.167462316008869,0.574553575197012,0.574553575197012,-0.131395426381284,0.131395426381284,"ENSG00000227051","C14orf132"
"C1QA",-2.25208966467471,2.25208966467471,0.0386900900962547,0.0386900900962545,0.431461912074016,0.431461912074017,-0.294347561442649,0.294347561442649,"ENSG00000173372","C1QA"
"C1QB",-1.48268242912242,1.48268242912242,0.157555574273714,0.157555574273714,0.567305559239225,0.567305559239225,-0.472409381372959,0.472409381372959,"ENSG00000173369","C1QB"
"C1QL2",0.66365989500133,-0.663659895001331,0.516342057622911,0.51634205762291,0.841862050472137,0.841862050472136,0.0655218593196211,-0.0655218593196212,"ENSG00000144119","C1QL2"
"C1orf61",0.992960887123828,-0.992960887123828,0.335485292422552,0.335485292422552,0.736335069243929,0.736335069243929,0.0963699254817907,-0.0963699254817908,"ENSG00000125462","C1orf61"
"C3",-0.702592527457368,0.702592527457366,0.492389549076192,0.492389549076192,0.841862050472137,0.841862050472136,-0.183167798620147,0.183167798620147,"ENSG00000125730","C3"
"C4A",-1.33525565682403,1.33525565682403,0.200449568315832,0.200449568315833,0.60061135509454,0.60061135509454,-0.24402085878159,0.24402085878159,"ENSG00000244731","C4A"
"CABP1",1.11531042486689,-1.11531042486689,0.281162635387531,0.281162635387531,0.674790324930074,0.674790324930075,0.0863970577455103,-0.0863970577455103,"ENSG00000157782","CABP1"
"CACNA1C",0.235445005501472,-0.235445005501471,0.816845517024936,0.816845517024938,0.949820368633647,0.949820368633648,0.0175264923292,-0.0175264923291999,"ENSG00000151067","CACNA1C"
"CALB1",2.47510090502754,-2.47510090502754,0.0248677326249795,0.0248677326249794,0.429347401085396,0.429347401085397,0.398205778703699,-0.398205778703699,"ENSG00000104327","CALB1"
"CALB2",-2.54100662006297,2.54100662006297,0.0217760087757926,0.0217760087757926,0.429347401085396,0.429347401085397,-0.332982160658116,0.332982160658116,"ENSG00000172137","CALB2"
"CAMK2N1",1.33761573328118,-1.33761573328118,0.199695444121136,0.199695444121136,0.60061135509454,0.60061135509454,0.137686734671675,-0.137686734671675,"ENSG00000162545","CAMK2N1"
"CAPN3",-0.672777818347245,0.672777818347245,0.510673610077335,0.510673610077335,0.841862050472137,0.841862050472136,-0.100536180086646,0.100536180086646,"ENSG00000092529","CAPN3"
"CAPZB",1.31883185557914,-1.31883185557914,0.20576074137222,0.20576074137222,0.60061135509454,0.60061135509454,0.0825372494146495,-0.0825372494146495,"ENSG00000077549","CAPZB"
"CARTPT",0.560130600320903,-0.560130600320903,0.5831358844669,0.5831358844669,0.867856980548124,0.867856980548123,0.13071168244181,-0.13071168244181,"ENSG00000164326","CARTPT"
"CASC3",-0.536493705855744,0.536493705855744,0.598986200148774,0.598986200148774,0.872310000216661,0.872310000216661,-0.0372949528531241,0.0372949528531241,"ENSG00000108349","CASC3"
"CCK",-0.373558787990788,0.373558787990787,0.71362800103882,0.71362800103882,0.926789611738727,0.926789611738727,-0.0477143240897997,0.0477143240897997,"ENSG00000187094","CCK"
"CCNI",1.56253725733728,-1.56253725733728,0.137689858798991,0.137689858798991,0.540349391557021,0.540349391557024,0.187969820429139,-0.187969820429139,"ENSG00000118816","CCNI"
"CD52",-0.168018533117061,0.168018533117061,0.868670700322516,0.868670700322516,0.9545831871676,0.9545831871676,-0.0239207281724707,0.0239207281724707,"ENSG00000169442","CD52"
"CD53",0.677127985401436,-0.677127985401436,0.507981795204451,0.507981795204452,0.841862050472137,0.841862050472136,0.0757229155241166,-0.0757229155241165,"ENSG00000143119","CD53"
"CD68",-0.602085099360897,0.602085099360897,0.555540618543301,0.555540618543301,0.86141921914236,0.861419219142359,-0.0630088514215826,0.0630088514215826,"ENSG00000129226","CD68"
"CD74",-1.89451153129913,1.89451153129913,0.0763470098490757,0.0763470098490757,0.431461912074016,0.431461912074017,-0.309595021208316,0.309595021208316,"ENSG00000019582","CD74"
"CFAP36",0.968630176859691,-0.968630176859691,0.347121456149878,0.347121456149879,0.743831691749739,0.74383169174974,0.0865366745879945,-0.0865366745879945,"ENSG00000163001","CFAP36"
"CHI3L1",-1.93195631903723,1.93195631903723,0.071241460250253,0.0712414602502533,0.431461912074016,0.431461912074017,-0.724119914326995,0.724119914326995,"ENSG00000133048","CHI3L1"
"CHST1",-1.36912077041522,1.36912077041522,0.189844644586387,0.189844644586387,0.593264514332459,0.59326451433246,-0.0981826386689091,0.0981826386689091,"ENSG00000175264","CHST1"
"CLDN11",-0.0667144933893118,0.0667144933893127,0.947634180996151,0.947634180996151,0.973386097153543,0.973386097153544,-0.0159124603774477,0.0159124603774479,"ENSG00000013297","CLDN11"
"CLDN5",-0.610305960738535,0.610305960738534,0.550216239012636,0.550216239012637,0.859712873457244,0.859712873457246,-0.104952595337438,0.104952595337438,"ENSG00000184113","CLDN5"
"CLDND1",-0.246720155519786,0.246720155519787,0.808257243149376,0.808257243149375,0.949175350993859,0.949175350993861,-0.0209738115336861,0.0209738115336862,"ENSG00000080822","CLDND1"
"CNDP1",-0.0243400200188375,0.0243400200188385,0.980881878805641,0.98088187880564,0.980881878805641,0.98088187880564,-0.00610013131329531,0.00610013131329555,"ENSG00000150656","CNDP1"
"CNN3",-1.0310285458673,1.03102854586729,0.317836792725154,0.317836792725155,0.722356347102624,0.722356347102625,-0.0966200671057353,0.0966200671057353,"ENSG00000117519","CNN3"
"CNP",0.242311790408502,-0.242311790408501,0.811612144974484,0.811612144974486,0.949175350993859,0.949175350993861,0.0269065384137907,-0.0269065384137905,"ENSG00000173786","CNP"
"COMT",-0.672080299027856,0.672080299027855,0.511105983066107,0.511105983066108,0.841862050472137,0.841862050472136,-0.0548111044628019,0.0548111044628018,"ENSG00000093010","COMT"
"CORT",1.99358350028822,-1.99358350028821,0.063503219855665,0.0635032198556653,0.431461912074016,0.431461912074017,0.43427787734845,-0.43427787734845,"ENSG00000241563","CORT"
"COX5A",2.02639094521626,-2.02639094521626,0.0597012710851542,0.0597012710851543,0.431461912074016,0.431461912074017,0.256351662547026,-0.256351662547026,"ENSG00000178741","COX5A"
"CRHBP",2.08556541517451,-2.08556541517451,0.0533627940093468,0.0533627940093469,0.431461912074016,0.431461912074017,0.246537289410331,-0.246537289410331,"ENSG00000145708","CRHBP"
"CRYM",0.937646302562647,-0.937646302562646,0.362342670231508,0.362342670231509,0.765512683587694,0.765512683587695,0.119665992532976,-0.119665992532976,"ENSG00000103316","CRYM"
"CSF1R",-0.564968176240984,0.564968176240984,0.579918505779082,0.579918505779082,0.867856980548124,0.867856980548123,-0.114760689767804,0.114760689767804,"ENSG00000182578","CSF1R"
"CSMD1",1.25914119003891,-1.25914119003891,0.226010507002075,0.226010507002075,0.627806963894653,0.627806963894654,0.117318426686924,-0.117318426686924,"ENSG00000183117","CSMD1"
"CTIF",-0.202180591367399,0.202180591367398,0.842319722556658,0.842319722556659,0.9545831871676,0.9545831871676,-0.0266802006923002,0.0266802006923002,"ENSG00000134030","CTIF"
"CUX2",0.678631118514542,-0.678631118514543,0.507053579724243,0.507053579724242,0.841862050472137,0.841862050472136,0.0709304160140748,-0.0709304160140749,"ENSG00000111249","CUX2"
"CX3CR1",0.626697809621194,-0.626697809621194,0.539682559888919,0.539682559888919,0.858656551432889,0.858656551432889,0.123240567405782,-0.123240567405782,"ENSG00000168329","CX3CR1"
"CXCL14",-0.0531767207882769,0.0531767207882754,0.958248316622045,0.958248316622046,0.977804404716372,0.977804404716374,-0.0111078595986329,0.0111078595986325,"ENSG00000145824","CXCL14"
"CXCR4",-2.50512922150036,2.50512922150036,0.0234106472456299,0.0234106472456299,0.429347401085396,0.429347401085397,-0.268916560406287,0.268916560406287,"ENSG00000121966","CXCR4"
"CYBA",-1.47484105713353,1.47484105713353,0.159628890350542,0.159628890350542,0.567305559239225,0.567305559239225,-0.256927078827911,0.256927078827911,"ENSG00000051523","CYBA"
"CYBB",-0.178985579340063,0.178985579340063,0.860192197870434,0.860192197870434,0.9545831871676,0.9545831871676,-0.0290765517315515,0.0290765517315516,"ENSG00000165168","CYBB"
"CYP46A1",0.38452580329796,-0.38452580329796,0.705643290077866,0.705643290077866,0.924423524119475,0.924423524119475,0.0249549327862486,-0.0249549327862486,"ENSG00000036530","CYP46A1"
"DACH1",-0.832720693693258,0.832720693693258,0.417239357170258,0.417239357170259,0.802383379173574,0.802383379173574,-0.0876472017154296,0.0876472017154297,"ENSG00000276644","DACH1"
"DBNDD2",0.921914102894683,-0.921914102894682,0.370244307021779,0.370244307021779,0.771342306295372,0.771342306295373,0.0739433947983912,-0.0739433947983911,"ENSG00000244274","DBNDD2"
"DCC",0.216686699075114,-0.216686699075114,0.831186732593172,0.831186732593172,0.9545831871676,0.9545831871676,0.0241913699944362,-0.0241913699944362,"ENSG00000187323","DCC"
"DDIT4",-1.98720530314504,1.98720530314503,0.0642673306031808,0.064267330603181,0.431461912074016,0.431461912074017,-0.345285180009704,0.345285180009704,"ENSG00000168209","DDIT4"
"DEAF1",-1.3898620424945,1.3898620424945,0.183576093868914,0.183576093868914,0.58588115064547,0.585881150645469,-0.143768094364836,0.143768094364836,"ENSG00000177030","DEAF1"
"DIRAS2",-0.158831650425247,0.158831650425248,0.875785786745132,0.875785786745132,0.955402676449235,0.955402676449235,-0.0127581951091744,0.0127581951091744,"ENSG00000165023","DIRAS2"
"DISC1",-1.07963361637121,1.07963361637121,0.296285983448989,0.296285983448989,0.689037170811602,0.689037170811602,-0.16907382979651,0.16907382979651,"ENSG00000162946","DISC1"
"DKK3",-0.112724712763762,0.112724712763763,0.911648700810087,0.911648700810086,0.956573408735823,0.956573408735824,-0.0105517820654246,0.0105517820654247,"ENSG00000050165","DKK3"
"EDIL3",-0.204044674658827,0.204044674658828,0.84088710591711,0.840887105917109,0.9545831871676,0.9545831871676,-0.0268949995343438,0.0268949995343439,"ENSG00000164176","EDIL3"
"EGR1",-0.12623240758392,0.12623240758392,0.90111803394376,0.90111803394376,0.956573408735823,0.956573408735824,-0.072020773335053,0.0720207733350528,"ENSG00000120738","EGR1"
"EGR3",-0.131724400821131,0.131724400821132,0.89684177971569,0.89684177971569,0.956573408735823,0.956573408735824,-0.0401634345348383,0.0401634345348384,"ENSG00000179388","EGR3"
"ELMSAN1",-0.749459602350209,0.749459602350207,0.464439971425329,0.46443997142533,0.841862050472137,0.841862050472136,-0.0944252316857604,0.0944252316857603,"ENSG00000156030","ELMSAN1"
"ELOC",1.64186888680302,-1.64186888680301,0.120091220992972,0.120091220992972,0.529814210263111,0.529814210263112,0.161020053060952,-0.161020053060952,"ENSG00000154582","ELOC"
"ENC1",-0.681372143679445,0.681372143679445,0.505363457282588,0.505363457282588,0.841862050472137,0.841862050472136,-0.0601433354485162,0.0601433354485162,"ENSG00000171617","ENC1"
"ENPP2",0.294408699116725,-0.294408699116724,0.772224739974361,0.772224739974361,0.935421843522699,0.935421843522699,0.0763524806545676,-0.0763524806545675,"ENSG00000136960","ENPP2"
"EPAS1",-1.48538388871878,1.48538388871878,0.156846483780196,0.156846483780196,0.567305559239225,0.567305559239225,-0.155011205006148,0.155011205006148,"ENSG00000116016","EPAS1"
"ERBB4",0.768108035397605,-0.768108035397605,0.453592811488134,0.453592811488134,0.838924849241112,0.838924849241112,0.0986353684703482,-0.0986353684703481,"ENSG00000178568","ERBB4"
"EVI2A",0.458081685582599,-0.458081685582597,0.653043620548717,0.653043620548718,0.89868388148906,0.898683881489062,0.102462688241792,-0.102462688241792,"ENSG00000126860","EVI2A"
"FABP3",-0.505736014025041,0.505736014025042,0.619926751902811,0.61992675190281,0.87763819683851,0.87763819683851,-0.0361887357416352,0.0361887357416353,"ENSG00000121769","FABP3"
"FGFR3",-0.218070692866104,0.218070692866103,0.830126456993515,0.830126456993516,0.9545831871676,0.9545831871676,-0.0280141311008406,0.0280141311008406,"ENSG00000068078","FGFR3"
"FILIP1",-1.50541159625214,1.50541159625214,0.151671821641862,0.151671821641862,0.561747487562451,0.561747487562451,-0.163373839476777,0.163373839476777,"ENSG00000118407","FILIP1"
"FKBP5",-2.22764638627835,2.22764638627834,0.0405798962929392,0.0405798962929395,0.431461912074016,0.431461912074017,-0.49380712807748,0.49380712807748,"ENSG00000096060","FKBP5"
"FLT1",0.90497627970973,-0.904976279709728,0.378881675805548,0.378881675805549,0.780752263784442,0.780752263784442,0.0908893419102706,-0.0908893419102704,"ENSG00000102755","FLT1"
"FREM3",0.505341425454127,-0.505341425454128,0.620197659099214,0.620197659099214,0.87763819683851,0.87763819683851,0.0717199563681094,-0.0717199563681095,"ENSG00000183090","FREM3"
"FSCN1",1.55455791535048,-1.55455791535048,0.139575120797601,0.139575120797601,0.540349391557021,0.540349391557024,0.120574417454155,-0.120574417454155,"ENSG00000075618","FSCN1"
"FSTL4",0.170969774494859,-0.170969774494859,0.866387453678692,0.866387453678692,0.9545831871676,0.9545831871676,0.0155751621443357,-0.0155751621443357,"ENSG00000053108","FSTL4"
"FURIN",-0.33579451596553,0.335794515965529,0.741381676158674,0.741381676158674,0.935421843522699,0.935421843522699,-0.0612494640431975,0.0612494640431975,"ENSG00000140564","FURIN"
"GABBR2",1.26157498147515,-1.26157498147515,0.225155370842358,0.225155370842358,0.627806963894653,0.627806963894654,0.0796432287320346,-0.0796432287320346,"ENSG00000136928","GABBR2"
"GABPB1-AS1",0.12419750969295,-0.12419750969295,0.902703281550152,0.902703281550152,0.956573408735823,0.956573408735824,0.0191821597531399,-0.0191821597531399,"ENSG00000244879","GABPB1-AS1"
"GAD1",0.321754788479715,-0.321754788479715,0.751796989200482,0.751796989200482,0.935421843522699,0.935421843522699,0.0209459738268098,-0.0209459738268098,"ENSG00000128683","GAD1"
"GAD2",1.21292854722304,-1.21292854722304,0.242733113940032,0.242733113940033,0.634094359558639,0.634094359558638,0.117147772169864,-0.117147772169864,"ENSG00000136750","GAD2"
"GADD45G",-1.88855177317926,1.88855177317926,0.0771891130250884,0.0771891130250885,0.431461912074016,0.431461912074017,-0.404989890148145,0.404989890148146,"ENSG00000130222","GADD45G"
"GALNT16",-0.266355281648233,0.266355281648232,0.79336207850799,0.79336207850799,0.949175350993859,0.949175350993861,-0.0277288175006191,0.0277288175006191,"ENSG00000100626","GALNT16"
"GATD3A",-0.849578183921018,0.849578183921018,0.408072153879659,0.408072153879659,0.802383379173574,0.802383379173574,-0.0573876193156827,0.0573876193156827,"ENSG00000160221","GATD3A"
"GATD3B",0.46639621598211,-0.466396215982109,0.647208624841227,0.647208624841227,0.894758467522433,0.894758467522434,0.0406648064431085,-0.0406648064431085,"ENSG00000280071","GATD3B"
"GFAP",-1.69564576606263,1.69564576606263,0.109289123950326,0.109289123950326,0.517459998971489,0.51745999897149,-0.54113428191117,0.54113428191117,"ENSG00000131095","GFAP"
"GJA1",-0.623393816780407,0.623393816780406,0.54179683170838,0.541796831708381,0.858656551432889,0.858656551432889,-0.0694534537735605,0.0694534537735604,"ENSG00000152661","GJA1"
"GJB1",0.378604025382461,-0.378604025382459,0.70995039581207,0.709950395812071,0.926022255407047,0.926022255407049,0.117693639256819,-0.117693639256819,"ENSG00000169562","GJB1"
"GNAL",1.63298125543555,-1.63298125543555,0.121962037225498,0.121962037225498,0.530269727067383,0.530269727067385,0.177409127898923,-0.177409127898923,"ENSG00000141404","GNAL"
"GPR34",0.332462564251917,-0.332462564251917,0.743848864229336,0.743848864229336,0.935421843522699,0.935421843522699,0.0782483585030106,-0.0782483585030106,"ENSG00000171659","GPR34"
"GPR6",-0.542237846729545,0.542237846729546,0.595114665091816,0.595114665091816,0.870899509890463,0.870899509890462,-0.146124831213445,0.146124831213445,"ENSG00000146360","GPR6"
"GPX3",0.294616304404699,-0.294616304404699,0.772068981336793,0.772068981336793,0.935421843522699,0.935421843522699,0.036457241444861,-0.0364572414448611,"ENSG00000211445","GPX3"
"GRIN2A",1.34575596726843,-1.34575596726843,0.197111772378847,0.197111772378847,0.60061135509454,0.60061135509454,0.14475323169385,-0.14475323169385,"ENSG00000183454","GRIN2A"
"GSTM5",-1.79299617964698,1.79299617964698,0.091865831081016,0.091865831081016,0.475168091798359,0.475168091798359,-0.708658247066906,0.708658247066906,"ENSG00000134201","GSTM5"
"HBA1",-1.71130428669121,1.71130428669121,0.106306177914553,0.106306177914553,0.517459998971489,0.51745999897149,-0.431358562467361,0.431358562467361,"ENSG00000206172","HBA1"
"HHIP",-0.295553142444795,0.295553142444797,0.771366231395105,0.771366231395104,0.935421843522699,0.935421843522699,-0.0745467462975756,0.074546746297576,"ENSG00000164161","HHIP"
"HIF3A",-2.2344656294637,2.2344656294637,0.0400442304077299,0.04004423040773,0.431461912074016,0.431461912074017,-0.391910025026975,0.391910025026975,"ENSG00000124440","HIF3A"
"HLA-B",-2.83686512564677,2.83686512564677,0.0118853279106682,0.0118853279106682,0.429347401085396,0.429347401085397,-0.379184751945568,0.379184751945568,"ENSG00000234745","HLA-B"
"HLA-DPA1",-1.20636654260414,1.20636654260414,0.245183152362674,0.245183152362674,0.634094359558639,0.634094359558638,-0.159294638783411,0.159294638783411,"ENSG00000231389","HLA-DPA1"
"HLA-DRB1",-0.902793795803363,0.902793795803363,0.38000443584207,0.380004435842069,0.780752263784442,0.780752263784442,-0.193883848488189,0.193883848488189,"ENSG00000196126","HLA-DRB1"
"HLA-E",-0.794773664363838,0.794773664363836,0.438357178539574,0.438357178539575,0.825610332893603,0.825610332893604,-0.0874957884539345,0.0874957884539344,"ENSG00000204592","HLA-E"
"HMGB2",-1.47068627586683,1.47068627586683,0.160736575117781,0.16073657511778,0.567305559239225,0.567305559239225,-0.173657876102462,0.173657876102462,"ENSG00000164104","HMGB2"
"HNRNPH3",-0.983787384045071,0.983787384045071,0.339839840795932,0.339839840795932,0.736335069243929,0.736335069243929,-0.0733955041611477,0.0733955041611477,"ENSG00000096746","HNRNPH3"
"HPCAL1",-0.530977544047462,0.530977544047462,0.602715818104491,0.602715818104491,0.873501185658683,0.873501185658683,-0.0753641516031824,0.0753641516031824,"ENSG00000115756","HPCAL1"
"HSPA8",2.03514021652665,-2.03514021652665,0.0587228519011983,0.0587228519011984,0.431461912074016,0.431461912074017,0.139817343008978,-0.139817343008978,"ENSG00000109971","HSPA8"
"HTR2C",-0.549642120367391,0.549642120367392,0.590142746772724,0.590142746772723,0.867856980548124,0.867856980548123,-0.125190565047136,0.125190565047137,"ENSG00000147246","HTR2C"
"IFITM3",2.18590205519118,-2.18590205519117,0.0440064552759892,0.0440064552759893,0.431461912074016,0.431461912074017,0.600183657260967,-0.600183657260967,"ENSG00000142089","IFITM3"
"IGFBP5",-1.20919641330185,1.20919641330185,0.244124248977606,0.244124248977606,0.634094359558639,0.634094359558638,-0.184547730444423,0.184547730444423,"ENSG00000115461","IGFBP5"
"IGFBP6",1.04821721597572,-1.04821721597573,0.310090023639747,0.310090023639747,0.715592362245571,0.71559236224557,0.091129620125555,-0.0911296201255552,"ENSG00000167779","IGFBP6"
"IGSF6",-0.808678367867,0.808678367867001,0.430541917992857,0.430541917992857,0.820395963678831,0.82039596367883,-0.153836918721214,0.153836918721214,"ENSG00000140749","IGSF6"
"IRS2",0.345943686202172,-0.345943686202172,0.733884627097042,0.733884627097042,0.935421843522699,0.935421843522699,0.0270611891351718,-0.0270611891351719,"ENSG00000185950","IRS2"
"ISLR",-2.04354683403704,2.04354683403704,0.0577965048487003,0.0577965048487003,0.431461912074016,0.431461912074017,-0.265205015976771,0.265205015976771,"ENSG00000129009","ISLR"
"ITGAM",0.515108512658906,-0.515108512658906,0.613508691334877,0.613508691334877,0.876440987621253,0.876440987621253,0.158684248440657,-0.158684248440657,"ENSG00000169896","ITGAM"
"ITGAX",2.87331873926783,-2.87331873926783,0.0110209907829598,0.0110209907829598,0.429347401085396,0.429347401085397,0.324999255134595,-0.324999255134596,"ENSG00000140678","ITGAX"
"ITGB2",-1.36012776151294,1.36012776151294,0.192615749788777,0.192615749788777,0.595718813779723,0.595718813779722,-0.328786698995808,0.328786698995808,"ENSG00000160255","ITGB2"
"ITGB4",-0.245456380822436,0.245456380822435,0.809218622843474,0.809218622843475,0.949175350993859,0.949175350993861,-0.0828810993948802,0.08288109939488,"ENSG00000132470","ITGB4"
"ITM2A",2.07756675691865,-2.07756675691865,0.0541820811133937,0.0541820811133937,0.431461912074016,0.431461912074017,0.230085413893596,-0.230085413893596,"ENSG00000078596","ITM2A"
"KANSL1-AS1",0.551207271840489,-0.551207271840487,0.589094447908816,0.589094447908818,0.867856980548124,0.867856980548123,0.09915140571152,-0.0991514057115198,"ENSG00000214401","KANSL1-AS1"
"KCNK1",3.31704551754626,-3.31704551754626,0.00435177569312493,0.00435177569312495,0.429347401085396,0.429347401085397,0.382154872065914,-0.382154872065914,"ENSG00000135750","KCNK1"
"KIF1A",-0.879789334415558,0.879789334415558,0.391974950259197,0.391974950259197,0.780752263784442,0.780752263784442,-0.0609248560299948,0.0609248560299948,"ENSG00000130294","KIF1A"
"KIF5A",-0.695895882843546,0.695895882843546,0.496462562519171,0.49646256251917,0.841862050472137,0.841862050472136,-0.0508251161316217,0.0508251161316217,"ENSG00000155980","KIF5A"
"KLF2",0.762239834453201,-0.762239834453201,0.456989162919115,0.456989162919115,0.838924849241112,0.838924849241112,0.121396869365035,-0.121396869365035,"ENSG00000127528","KLF2"
"KLK6",0.0474633948081372,-0.0474633948081369,0.962730339930146,0.962730339930146,0.978389999281502,0.978389999281503,0.01758583426671,-0.0175858342667099,"ENSG00000167755","KLK6"
"KRT17",-1.86539985500038,1.86539985500038,0.080539556920483,0.0805395569204831,0.431461912074016,0.431461912074017,-0.27130597648507,0.27130597648507,"ENSG00000128422","KRT17"
"LAMP5",0.135398209406816,-0.135398209406815,0.893983050056589,0.89398305005659,0.956573408735823,0.956573408735824,0.0212680492988617,-0.0212680492988615,"ENSG00000125869","LAMP5"
